"","site_name","site_altname","date_ymd","Year","Month","DOY","latitude","longitude","TDN_mg.L","DOC_mg.L","A254","A280","A350","A440","S275to295","S350to400","SR","BA","FI","HIX","HIX_Ohno","Fmax","PeakA_RU","PeakB_RU","PeakC_RU","PeakD_RU","PeakE_RU","PeakM_RU","PeakN_RU","PeakP_RU","PeakT_RU","PeakA_percent","PeakB_percent","PeakC_percent","PeakD_percent","PeakE_percent","PeakM_percent","PeakN_percent","PeakP_percent","PeakT_percent","turb_lab_NTU","turb_field_NTU","chla_ug.L","secchi_depth_m","ext_coeff_m"
"129","1.5 km below Qu'Appelle R. Inflow East","Buffalo Pound Lake 1.5 km below Qu’Appelle - EAST",2016-09-22,"2016","Sep",266,50.97,-105.95,NA,4.212,9.92416557617898,6.03910408365949,1.39160675466666,0.258586725547863,0.0231423661716349,0.0195913553467554,1.18125396441587,0.769828833894442,1.53508373472644,4.61664088440284,0.821957639702948,1.25611201585361,0.636535772565736,0.143223899496081,0.37088691789061,0.155444496603716,0.0495905869100986,0.393528686926252,0.26066641390516,0.013085515281558,0.206532347919672,28.5506752005388,6.42405220838539,16.635470283377,6.97218526518182,2.22429720511599,17.6510263943817,11.6917264352599,0.586927416709902,9.2636395910495,NA,NA,NA,NA,NA
"130","1.5 km below Qu'Appelle R. Inflow Centre","Buffalo Pound Lake 1.5 km below Qu’Appelle",2016-09-22,"2016","Sep",266,50.95,-106.32,NA,4.237,9.08310633769038,5.92720095078343,1.40977488819894,0.278988528324135,0.0221776096730701,0.0186669493436554,1.18806824108128,0.778796769407765,1.55016324694027,3.6140952893151,0.783272789724194,1.28694505910873,0.614316266311245,0.175515371441774,0.353474132654106,0.15124464631356,0.0485943706388687,0.376576290474023,0.286438784184836,0.011282501662289,0.324738407058972,26.2283882604518,7.49367314574721,15.0916674353225,6.45742840189897,2.07474893680057,16.0780199025841,12.2295762890401,0.481709260157828,13.8647883679968,NA,NA,NA,NA,NA
"131","1.5 km below Qu'Appelle R. Inflow West","Buffalo Pound Lake 1.5 km below Qu’Appelle - WEST",2016-09-22,"2016","Sep",266,50.95,-106.32,NA,4.089,9.26651934258141,5.84052480832484,1.41954731517771,0.280331548709374,0.0222402166661955,0.0186405654842436,1.19310847543733,0.760861592214335,1.53480034607819,4.1421957699551,0.805530546728148,1.16701781482985,0.593643845634537,0.138821240475122,0.338219049255023,0.145974511627167,0.0468155752199484,0.362316785170647,0.244103205120076,0.0128960749338648,0.203446812881707,28.4552434401643,6.65414494133748,16.2119180606775,6.99702404894007,2.24401987735768,17.3669994228079,11.7006453908262,0.618150014296003,9.7518548035929,NA,NA,NA,NA,NA
"132","Opposite WTP Intake","Buffalo Pound Lake Opp WTP",2017-03-21,"2017","Mar",80,50.720744,50.720744,NA,5.735,10.9034858382857,6.95742924101834,1.45701922959664,0.278878218471256,0.0248411834128347,0.019477892026661,1.2753527629598,0.826437555401173,1.54210575560192,3.51007996243413,0.778274441178579,1.26366486481731,0.610485331302116,0.194369987820335,0.330966518299179,0.139146797851591,0.0448367246453244,0.372538926427232,0.297247892402025,0.0100253052977522,0.281831891854039,26.7586621798872,8.51958364159158,14.5068534851305,6.09905261635377,1.96527370359226,16.3290463668665,13.0289059026268,0.439427032817642,12.3531950711337,NA,NA,NA,NA,NA
"133","Opposite Parkview","Buffalo Pound Lake Opp Parkview",2017-03-21,"2017","Mar",80,50.722173,50.722173,NA,5.634,10.5373050444808,6.72786966760383,1.36548843999183,0.236453480948748,0.0246435372813187,0.0203334766406481,1.21196870150845,0.84530212645349,1.53219799063331,3.59939447819559,0.782580075542397,1.29219427044464,0.628037697149915,0.187360343266576,0.348391938139102,0.136614917025304,0.0426667263422189,0.393373576213559,0.308110770673769,0.00950423458143685,0.287540976548863,26.820865249385,8.00137721451427,14.8783636224474,5.834252143175,1.82211756244924,16.7993413901301,13.1581233095196,0.405886137351424,12.2796733710281,NA,NA,NA,NA,NA
"134","Opposite Sun Valley","Buffalo Pound Lake Opp Sun Valley",2017-03-21,"2017","Mar",80,50.721563,50.721563,NA,5.473,11.6601902931809,7.73004161193799,1.82331900052252,0.323171455418229,0.0217721043202446,0.0197046893642558,1.10491994660617,0.78067108449758,1.54152299515881,4.12011818978591,0.804692008478458,1.37579699539293,0.69217042966814,0.180714739715386,0.404656824378072,0.157033452910873,0.045468787219369,0.437278334072038,0.308758731198232,0.0121925378113793,0.255194187897075,27.759346531186,7.24752585206168,16.2286750959671,6.29779292714309,1.82351595311631,17.5369537411548,12.3827026502279,0.488979112215093,10.234508136928,NA,NA,NA,NA,NA
"135","Opposite South Lake","Buffalo Pound Lake Opp South Lake",2017-03-21,"2017","Mar",80,50.71159,50.71159,NA,4.853,11.0712686631238,7.72131557607771,2.12238330244476,0.465798897768453,0.019195257911564,0.0176352736137454,1.08845818511161,0.73713295282931,1.55584081120092,3.62717307124567,0.78388532596409,1.36149769867131,0.661573703778252,0.224047649727876,0.400776660741155,0.153045259867402,0.0422030042236603,0.419740108425149,0.303406974087243,0.0111962701505944,0.313022079763298,26.1593768412496,8.85909894265127,15.84716508173,6.05158367657894,1.66875479635088,16.5970013756181,11.997056905502,0.442713258421776,12.3772491218974,NA,NA,NA,NA,NA
"136","0.5 mi Below Causeway","Buffalo Pound Lake D/s Causeway",2017-03-21,"2017","Mar",80,NA,NA,NA,5.397,11.9253759609903,8.08585649972685,2.01083863140605,0.374071760771973,0.0207833814828157,0.0190469728155773,1.09116454798624,0.769974690844138,1.5651076210969,4.80917604355643,0.827858547838431,1.63970846639146,0.837211457529693,0.181755807274507,0.500193444853009,0.199962512318295,0.055723897456956,0.522281238241113,0.347125011990908,0.0140255439317859,0.270328730819655,28.5873547836301,6.20621910965325,17.0795649532209,6.82790378900944,1.90274370017461,17.8337729615971,11.8529026123654,0.478915089856058,9.23062300049309,NA,NA,NA,NA,NA
"137","Upstream of Causeway Centre","Buffalo Pound Lake upstream Causeway",2017-03-21,"2017","Mar",80,50.58653,50.58653,NA,6.357,19.0556814412041,14.0702152532213,4.48966572889066,1.11186800468987,0.0164299089789685,0.0161315765030416,1.01849369625286,0.656048438874725,1.52478467570952,4.27688124593794,0.810494124579782,2.18033079758009,1.0513544437236,0.364701400090368,0.66784167265373,0.287343245201001,0.0804892381374724,0.683070742456871,0.449453468148772,0.0233840217481235,0.485695454129583,25.6845525993904,8.90964255643078,16.3153489023053,7.01978551525001,1.9663492963466,16.6873945494547,10.9801326399116,0.57127084035312,11.8655231005575,NA,NA,NA,NA,NA
"138","1.5 km below Qu'Appelle R. Inflow Centre","Buffalo Pound below Qu’Appelle",2017-03-21,"2017","Mar",80,50.57318,50.57318,NA,9.466,29.5352581669962,22.0172446526464,7.08573130888327,1.73378024939003,0.0159328173574495,0.0162178886207543,0.982422418233899,0.653206589641759,1.526881172255,4.95784666538892,0.832154122762285,3.55141579498646,1.73619939569862,0.494452157089866,1.10646100809651,0.495612846196872,0.147411617248551,1.11056652706141,0.69698980465962,0.0398343836317341,0.699209955763711,26.6013355632448,7.57579330076034,16.9527420853513,7.59357690355192,2.25858038314281,17.0156451642932,10.6789921271977,0.610326099967567,10.7130083724904,NA,NA,NA,NA,NA
"139","0.5 mi Below Outlet","Buffalo Pound Outlet",2017-03-30,"2017","Mar",89,50.722173,50.722173,0.4633,6.636,10.5814889490643,6.83467095665369,1.3198365446565,0.233414900920172,0.0253465991611669,0.0214087549316315,1.18393616266386,0.815877033960355,1.61324651134486,3.47581399521107,0.776576953137472,NA,0.833285907192998,0.182633904468322,0.471776745114666,0.178468734066796,0.0499621044625235,0.516707032648404,0.368294313072922,NA,0.337670635426301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Upstream of Causeway Centre","BPL Upstream Causeway",2017-05-15,"2017","May",135,50.71159,50.71159,0.3467,6.351,12.5051277732896,8.27535949587747,1.82852580047446,0.294695392856174,0.0227740299788995,0.0211273647471356,1.07793992537508,0.739324547574058,1.58366681507162,3.95254203287701,0.798083490586937,NA,1.0928636893913,0.227806106369223,0.597288613792954,0.247252963315291,0.0700958249678016,0.634415034058779,0.416079277616889,NA,0.386432762082778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","1.5 km below Qu'Appelle R. Inflow East","BPL Below Qu'Appelle East",2017-05-15,"2017","May",135,NA,NA,0.4664,7.97,15.1606934242174,10.1703167956725,2.36804018133784,0.462545189889969,0.0216856220159187,0.019899745715693,1.08974367440371,0.729465295268948,1.60085156223606,4.16298985738135,0.806313777941993,NA,1.32580145460087,0.299463385496839,0.741748606692324,0.290347440302536,0.0819160734083489,0.786712124133602,0.507883648651503,NA,0.454768538656819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","Opposite WTP Intake","BPL Opp. WTP",2017-05-15,"2017","May",135,50.58653,50.58653,0.4372,6.823,11.3428277732164,7.40020683104578,1.63668005014502,0.419229632918151,0.024350525257906,0.0171083245547883,1.42331443268597,0.784135867310153,1.59963797924752,2.80678820821527,0.737311364514069,NA,0.810838294541482,0.296514929730669,0.45442671043952,0.179557932877514,0.0522647816135871,0.497942271373057,0.397166125180367,NA,0.451921879824477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","1.5 km below Qu'Appelle R. Inflow Centre","BPL Below Qu'Appelle",2017-05-15,"2017","May",135,50.57318,50.57318,0.4368,7.568,14.4433362342829,9.49307316354022,2.20506478244588,0.439419559245176,0.0218260175640914,0.0195682310265589,1.11538020654336,0.738676546556235,1.56571159457845,4.38769193255386,0.814391763204252,NA,1.20141315029673,0.294560368215212,0.674698884228502,0.269803552075502,0.0762527116775182,0.709113338969993,0.45709793026134,NA,0.391549389175634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Upstream of Causeway East","BPL Us Causeway East",2017-05-15,"2017","May",135,50.57263,50.57263,0.4835,7.822,14.5982992999142,9.97683054467579,2.48434082706769,0.618017568301609,0.0216711097010548,0.0172452412004981,1.25664288768712,0.738027337006644,1.57707192322638,3.56658305875634,0.781017888619694,NA,1.19121288809324,0.345893477265522,0.661515024612588,0.270978888674866,0.0776273584938478,0.702244539775096,0.505067594701215,NA,0.541342512018632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","1.5 km below Qu'Appelle R. Inflow West","BPL Below Qu'Appelle West",2017-05-15,"2017","May",135,50.735692,50.735692,0.4196,6.888,13.5490388712692,9.02316288244985,1.9819040420279,0.325354408153614,0.0225189660492125,0.0210502016109976,1.06977436441499,0.754777485434073,1.57392452870852,4.52343129213753,0.818953120422902,NA,1.11443634570259,0.205761399908975,0.623890786422165,0.243179725820267,0.0681588975658021,0.664150401079286,0.422950909912439,NA,0.341503241720212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Opposite Sun Valley","BPL Opp. Sun Valley",2017-05-15,"2017","May",135,50.734637,50.734637,0.4106,6.395,10.6721311855239,6.98803261099456,1.45642854426602,0.284125213664536,0.024516178266128,0.0189187427220952,1.29586720567301,0.771376739167041,1.60479204622443,3.28208774850087,0.76646905464511,NA,0.827298698467618,0.246370197158124,0.455036143691134,0.180593076236235,0.0521326962945624,0.495103061847376,0.372665418505648,NA,0.371483531746937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","0.5 mi Below Causeway","BPL 0.5 mi Below Causeway",2017-05-15,"2017","May",135,50.68295,50.68295,0.3807,6.347,11.1933509710735,7.2997864926365,1.54880387184409,0.280335413121424,0.0241617783766067,0.0205599867052146,1.17518453309499,0.758901068341757,1.61330714526695,3.90748189085231,0.796229507873675,NA,0.886863179918233,0.199952654391804,0.496540343349467,0.199418269812491,0.0575105594793043,0.535913887584477,0.362165671450279,NA,0.326068670745127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Opposite South Lake","BPL Opp. South Lake",2017-05-15,"2017","May",135,50.65615,50.65615,0.4105,6.802,11.4479592571794,7.49567672722801,1.64553681847153,0.368364413903463,0.0238463867512813,0.0185330162035406,1.28669756122728,0.756808902287084,1.58375762684891,3.30421077788903,0.767669370390257,NA,0.875961642698091,0.282569543983197,0.487835009402749,0.197543272049117,0.0558647659228666,0.523741522484658,0.388518334385555,NA,0.38232795734235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","Opposite Parkview","BPL Opp. Parkview",2017-05-15,"2017","May",135,50.6178,50.6178,0.3714,6.303,10.8392428934003,7.04439585772444,1.49756562897236,0.316765724263062,0.0243514698994339,0.0196329645764994,1.24033585475841,0.780473764953196,1.58763612336063,3.90195485112567,0.795999753084147,NA,0.833860828348615,0.170368069798005,0.462132130578108,0.183999260910442,0.0539275534854365,0.496025865626432,0.336010944627495,NA,0.280613884659226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","0.5 mi Above Outlet","BPL 0.5 mi Abore Oulet",2017-05-15,"2017","May",135,50.76727,50.76727,0.4432,7,11.1407550483821,7.2682489804764,1.53936611736235,0.343836425521746,0.0249533838723166,0.0192148844341955,1.29864865738711,0.786683822026242,1.60317358148925,2.70075674661894,0.729784995754284,NA,0.836878525082422,0.293215860626805,0.464154762548225,0.18503906277587,0.0530149241683374,0.508002596171274,0.40128805810985,NA,0.456907289825492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","Qu'Appelle River at Marquis","Qu'Appelle at Marquis",2017-05-25,"2017","May",145,NA,NA,0.2504,4.776,10.0565700989142,6.75478962290289,1.5471709689012,0.260951347918885,0.0225478159915654,0.0205710564474099,1.09609421612396,0.719080928295997,1.53785943015606,4.25533510030313,0.809717176751998,NA,0.953846382812648,0.172998185006364,0.501872237567891,0.219973801019341,0.0691927116701208,0.540985611339857,0.329021956278247,NA,0.298381323055566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","0.5 mi Below Outlet","Buffalo Pound Outlet",2017-05-25,"2017","May",145,50.95,-106.32,0.531,7.918,11.7968102696016,7.74238477385045,1.65172271076756,0.40456990390066,0.0248262160860106,0.0178263770105932,1.39266751013163,0.782116419203896,1.64358307663892,2.6990583689365,0.729660929819957,NA,0.870719714843429,0.453365930711124,0.474351829895168,0.186835476314217,0.0612255340098701,0.527174780779504,0.455572811086636,NA,0.564138067784115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Opposite WTP Intake","Buffalo Pound Lake Opp WTP",2017-06-12,"2017","Jun",163,50.504047,50.504047,0.3946,6.517,10.8810783066112,6.7089855726948,1.27527901825794,0.184527899608771,0.0258691965632279,0.0226502160910189,1.14211698728497,0.771654016552772,1.57855124051734,3.82930037695479,0.792930668638473,NA,0.82380348312239,0.169540363554542,0.441335406200062,0.180065811906736,0.0530985729283977,0.485729683751836,0.334573737758249,NA,0.262131125818055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","0.5 mi Above Outlet","Buffalo Pound Lake 0.5 mi above outlet",2017-06-12,"2017","Jun",163,50.720744,50.720744,0.488,7.333,11.663276552566,6.98631321427603,1.33961767559855,0.232967588763459,0.0262822829569328,0.0214467109184163,1.22546916666668,0.800358179111592,1.5854491123669,3.37337511515598,0.771343647944927,NA,0.809878008928766,0.247209915886563,0.443019690084514,0.17447898753222,0.0520984669761906,0.476600818882274,0.346200276044348,NA,0.321832678718512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","Opposite Parkview","Buffalo Pound Lake Opp Parkview",2017-06-12,"2017","Jun",163,50.722173,50.722173,0.3804,6.592,10.5339185647526,6.5550319029092,1.22237176642283,0.176406052909052,0.025841830765199,0.0224824917568764,1.14942022639884,0.770308643147614,1.60124441190068,3.83306134199491,0.793091804709593,NA,0.780422897231966,0.182261956130315,0.422667963738896,0.168524265314018,0.0502252907883613,0.462683976853391,0.314648993590239,NA,0.256954077070506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Opposite Sun Valley","Buffalo Pound Lake Opp Sun Valley",2017-06-12,"2017","Jun",163,50.721563,50.721563,0.3987,6.777,10.9339145468695,6.84893147130379,1.32248149753699,0.218485538436431,0.0255109872122238,0.0217135736869244,1.17488662069414,0.78261773817189,1.59873955223706,3.48880763160433,0.777223690104405,NA,0.807642466814729,0.208044633040254,0.438220605580423,0.176719514578002,0.0519517885150718,0.486107754256781,0.350629003941449,NA,0.336529397885844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","Opposite South Lake","Buffalo Pound Lake Opp South Lake",2017-06-12,"2017","Jun",163,50.71159,50.71159,0.4113,6.836,11.8700046235307,7.52780366793312,1.57010065347298,0.283145006555372,0.0243047506205424,0.0205873736248736,1.18056586835231,0.769352509914405,1.56503241935741,4.18773971708857,0.807237823303669,NA,0.904403880447572,0.241627317976364,0.487697130266181,0.198073179671924,0.0589675013859216,0.532205235021246,0.367365699807689,NA,0.321764229277091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","0.5 mi Below Causeway","Buffalo Pound Lake 0.5 mi below Causeway",2017-06-12,"2017","Jun",163,NA,NA,0.383,6.622,11.831366844106,7.70203495465987,1.65264173866101,0.313600203240264,0.0239176897151036,0.019952150560659,1.19875246742894,0.755419536654214,1.56022298790123,4.72276524727851,0.825259300916536,NA,0.938406768168448,0.229541657102201,0.504354212708617,0.207622576378174,0.0621923277396443,0.557699277335482,0.372513681966644,NA,0.337557799131059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","Upstream of Causeway Centre","Buffalo Pound Lake US Causeway",2017-06-12,"2017","Jun",163,50.57318,50.57318,0.2959,5.638,11.7804708548198,7.416941720403,1.64226730075642,0.30184623855404,0.0233796300617153,0.0204459304544208,1.1434857471434,0.73633367604113,1.51797634472769,4.20736777440573,0.807964399035726,NA,0.896866135698568,0.190840796691784,0.483069376538593,0.196927355058008,0.0595415393812315,0.529158790487412,0.355185070057642,NA,0.302731706636035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Upstream of Causeway East","Buffalo Pound Lake US Causeway East",2017-06-12,"2017","Jun",163,50.57263,50.57263,0.3046,5.613,11.8717857313042,7.39519442887193,1.6709113644488,0.338630947982296,0.0234279454794061,0.0197155394555927,1.18829847553374,0.74922689805079,1.55866042024495,3.56788212392924,0.781080165190469,NA,0.887077136341729,0.221668627905073,0.464166705293844,0.198522325306785,0.0586344955561165,0.515571314964333,0.361954578253852,NA,0.333399174864405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","1.5 km below Qu'Appelle R. Inflow West","Buffalo Pound Lake below Qu'Appelle West",2017-06-12,"2017","Jun",163,50.735692,50.735692,0.2512,4.816,10.5188670218079,6.97780137866077,1.78555998161181,0.464404522319726,0.0210862553720168,0.0166356613521183,1.26753333851268,0.72965952308088,1.54114916687549,2.8811497516004,0.742344391739162,NA,0.885711458359123,0.350510335933618,0.457071214374911,0.187409151440881,0.0575232243473554,0.513531250637044,0.370414633539491,NA,0.409011108492854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
