,Discharge.Calculated@05JF005,Discharge.Calculated@05JF005,Discharge.Calculated@05JF005,Discharge.Calculated@05JF005
dd/mm/yyyy HH:MM:SS,m^3/s,,,
Date-Time,Value,Grade,Approval,Interpolation Code
10/11/2014 00:00:00,1.44864356925569,,,1
11/11/2014 00:00:00,2.17047905289021,,,1
12/11/2014 00:00:00,3.32817375288661,,,1
13/11/2014 00:00:00,2.36600725726657,,,1
14/11/2014 00:00:00,1.69115089982785,,,1
15/11/2014 00:00:00,0.727149433713384,,,1
16/11/2014 00:00:00,0.944523505479701,,,1
17/11/2014 00:00:00,1.53687065205452,,,1
18/11/2014 00:00:00,1.45675257486359,,,1
19/11/2014 00:00:00,1.52151620056457,,,1
20/11/2014 00:00:00,1.56259040428118,,,1
21/11/2014 00:00:00,1.6131636550234,,,1
22/11/2014 00:00:00,1.63673690576562,,,1
23/11/2014 00:00:00,1.66931015650784,,,1
24/11/2014 00:00:00,2.01098156361118,,,1
25/11/2014 00:00:00,1.77381536121408,,,1
26/11/2014 00:00:00,1.44786158047148,,,1
27/11/2014 00:00:00,1.3116472528682,,,1
28/11/2014 00:00:00,1.30060125352795,,,1
29/11/2014 00:00:00,1.37015245757444,,,1
30/11/2014 00:00:00,1.35050925484746,,,1
01/12/2014 00:00:00,1.35546325550721,,,1
02/12/2014 00:00:00,1.02197031484818,,,1
03/12/2014 00:00:00,1.07753555327505,,,1
04/12/2014 00:00:00,1.00946366601924,,,1
05/12/2014 00:00:00,1.31127925814622,,,1
06/12/2014 00:00:00,1.23623325880597,,,1
07/12/2014 00:00:00,1.28118725946572,,,1
08/12/2014 00:00:00,1.05575743136763,,,1
09/12/2014 00:00:00,1.04564704394689,,,1
10/12/2014 00:00:00,0.97904371953242,,,1
11/12/2014 00:00:00,0.782065150460096,,,1
12/12/2014 00:00:00,0.851614581361695,,,1
13/12/2014 00:00:00,0.895948198624611,,,1
14/12/2014 00:00:00,0.888281815887526,,,1
15/12/2014 00:00:00,0.815615433150442,,,1
16/12/2014 00:00:00,0.801449050413358,,,1
17/12/2014 00:00:00,0.732568616316558,,,1
18/12/2014 00:00:00,0.609867625717773,,,1
19/12/2014 00:00:00,0.543346078617001,,,1
20/12/2014 00:00:00,0.133335453340929,,,1
21/12/2014 00:00:00,0.172275821818436,,,1
22/12/2014 00:00:00,0.390123540917444,,,1
23/12/2014 00:00:00,0.53975720865674,,,1
24/12/2014 00:00:00,0.695031989400012,,,1
25/12/2014 00:00:00,1.44493671525024,,,1
26/12/2014 00:00:00,2.72575733484771,,,1
27/12/2014 00:00:00,1.67970300965366,,,1
28/12/2014 00:00:00,1.83781513029219,,,1
29/12/2014 00:00:00,1.52383563631779,,,1
30/12/2014 00:00:00,1.15571502933943,,,1
31/12/2014 00:00:00,0.914502845605431,,,1
01/01/2015 00:00:00,1.36625982711846,,,1
02/01/2015 00:00:00,1.43273455738535,,,1
03/01/2015 00:00:00,1.72308685090544,,,1
04/01/2015 00:00:00,1.71188213767432,,,1
05/01/2015 00:00:00,1.58416808631461,,,1
06/01/2015 00:00:00,0.251517698277496,,,1
07/01/2015 00:00:00,0.132783494226766,,,1
08/01/2015 00:00:00,0.312181210170988,,,1
09/01/2015 00:00:00,0.246902706795378,,,1
10/01/2015 00:00:00,0.258425105684896,,,1
11/01/2015 00:00:00,0.177855038172751,,,1
12/01/2015 00:00:00,0.182406429427718,,,1
13/01/2015 00:00:00,0.26004094895576,,,1
14/01/2015 00:00:00,,,,1
15/01/2015 00:00:00,,,,1
16/01/2015 00:00:00,1.08048712206038,,,1
17/01/2015 00:00:00,2.43419276915682,,,1
18/01/2015 00:00:00,0.852721256027544,,,1
19/01/2015 00:00:00,0.404843567886247,,,1
20/01/2015 00:00:00,0.236778618278197,,,1
21/01/2015 00:00:00,0.0482264323422447,,,1
22/01/2015 00:00:00,0.015614100601044,,,1
23/01/2015 00:00:00,0.00162885938249761,,,1
24/01/2015 00:00:00,0.00927247754644881,,,1
25/01/2015 00:00:00,0.00220111067943405,,,1
26/01/2015 00:00:00,0,,,1
27/01/2015 00:00:00,0,,,1
28/01/2015 00:00:00,0,,,1
29/01/2015 00:00:00,0,,,1
30/01/2015 00:00:00,0,,,1
31/01/2015 00:00:00,0,,,1
01/02/2015 00:00:00,0,,,1
02/02/2015 00:00:00,0,,,1
03/02/2015 00:00:00,0,,,1
04/02/2015 00:00:00,0,,,1
05/02/2015 00:00:00,0,,,1
06/02/2015 00:00:00,0,,,1
07/02/2015 00:00:00,0,,,1
08/02/2015 00:00:00,0,,,1
09/02/2015 00:00:00,0,,,1
10/02/2015 00:00:00,0,,,1
11/02/2015 00:00:00,0,,,1
12/02/2015 00:00:00,0,,,1
13/02/2015 00:00:00,0,,,1
14/02/2015 00:00:00,0,,,1
15/02/2015 00:00:00,0,,,1
16/02/2015 00:00:00,0,,,1
17/02/2015 00:00:00,0,,,1
18/02/2015 00:00:00,0,,,1
19/02/2015 00:00:00,0,,,1
20/02/2015 00:00:00,0,,,1
21/02/2015 00:00:00,0,,,1
22/02/2015 00:00:00,0,,,1
23/02/2015 00:00:00,0,,,1
24/02/2015 00:00:00,0,,,1
25/02/2015 00:00:00,0,,,1
26/02/2015 00:00:00,0,,,1
27/02/2015 00:00:00,0,,,1
28/02/2015 00:00:00,0,,,1
01/03/2015 00:00:00,0,,,1
02/03/2015 00:00:00,0,,,1
03/03/2015 00:00:00,0,,,1
04/03/2015 00:00:00,0,,,1
05/03/2015 00:00:00,0,,,1
06/03/2015 00:00:00,0,,,1
07/03/2015 00:00:00,0,,,1
08/03/2015 00:00:00,0,,,1
09/03/2015 00:00:00,0,,,1
10/03/2015 00:00:00,0,,,1
11/03/2015 00:00:00,0,,,1
12/03/2015 00:00:00,0.0236823034953366,,,1
13/03/2015 00:00:00,1.46326216296584,,,1
14/03/2015 00:00:00,5.70987130622433,,,1
15/03/2015 00:00:00,26.3946409667389,,,1
16/03/2015 00:00:00,39.6337324137883,,,1
17/03/2015 00:00:00,36.7023293172735,,,1
18/03/2015 00:00:00,31.7694556001811,,,1
19/03/2015 00:00:00,29.6109335118261,,,1
20/03/2015 00:00:00,25.8684055068835,,,1
21/03/2015 00:00:00,10.2102362498568,,,1
22/03/2015 00:00:00,13.4727154397519,,,1
23/03/2015 00:00:00,15.1771457503663,,,1
24/03/2015 00:00:00,17.4835760609807,,,1
25/03/2015 00:00:00,19.3650068267091,,,1
26/03/2015 00:00:00,19.9854106314137,,,1
27/03/2015 00:00:00,19.3220165940081,,,1
28/03/2015 00:00:00,28.6945307270426,,,1
29/03/2015 00:00:00,30.0405923217564,,,1
30/03/2015 00:00:00,43.5616570102688,,,1
31/03/2015 00:00:00,44.580020562443,,,1
01/04/2015 00:00:00,49.8659050498939,,,1
02/04/2015 00:00:00,47.9517895373447,,,1
03/04/2015 00:00:00,46.4376740247956,,,1
04/04/2015 00:00:00,44.2435585122465,,,1
05/04/2015 00:00:00,40.8829708497125,,,1
06/04/2015 00:00:00,39.5775611127908,,,1
07/04/2015 00:00:00,38.3861513758692,,,1
08/04/2015 00:00:00,36.846386815845,,,1
09/04/2015 00:00:00,35.1416828545508,,,1
10/04/2015 00:00:00,33.224035621409,,,1
11/04/2015 00:00:00,30.7640374357422,,,1
12/04/2015 00:00:00,28.2885075294828,,,1
13/04/2015 00:00:00,25.7012151194435,,,1
14/04/2015 00:00:00,23.5068025400665,,,1
15/04/2015 00:00:00,21.8312159056546,,,1
16/04/2015 00:00:00,13.8499206531599,,,1
17/04/2015 00:00:00,13.3220397943756,,,1
18/04/2015 00:00:00,14.0541589355912,,,1
19/04/2015 00:00:00,13.4842780768068,,,1
20/04/2015 00:00:00,12.5565117024494,,,1
21/04/2015 00:00:00,10.8981568793469,,,1
22/04/2015 00:00:00,7.84168757181741,,,1
23/04/2015 00:00:00,5.06516995430156,,,1
24/04/2015 00:00:00,5.41758801510029,,,1
25/04/2015 00:00:00,5.31280607589902,,,1
26/04/2015 00:00:00,5.27152413669774,,,1
27/04/2015 00:00:00,5.33184219749647,,,1
28/04/2015 00:00:00,4.5793602582952,,,1
29/04/2015 00:00:00,4.2134996940194,,,1
30/04/2015 00:00:00,3.85544127955487,,,1
01/05/2015 00:00:00,3.42426902443863,,,1
02/05/2015 00:00:00,3.43551082853161,,,1
03/05/2015 00:00:00,2.89618561494132,,,1
04/05/2015 00:00:00,2.53786258692622,,,1
05/05/2015 00:00:00,2.30296536856739,,,1
06/05/2015 00:00:00,2.25031869660236,,,1
07/05/2015 00:00:00,2.24781323266435,,,1
08/05/2015 00:00:00,1.98530776872634,,,1
09/05/2015 00:00:00,1.79816218954891,,,1
10/05/2015 00:00:00,1.52175231472277,,,1
11/05/2015 00:00:00,1.47712267037546,,,1
12/05/2015 00:00:00,1.42399302602815,,,1
13/05/2015 00:00:00,1.58650240413266,,,1
14/05/2015 00:00:00,0.791178740313878,,,1
15/05/2015 00:00:00,1.53699256904424,,,1
16/05/2015 00:00:00,1.3562112457778,,,1
17/05/2015 00:00:00,1.3708448042916,,,1
18/05/2015 00:00:00,1.41121515994429,,,1
19/05/2015 00:00:00,1.8883602821378,,,1
20/05/2015 00:00:00,1.37295587124967,,,1
21/05/2015 00:00:00,1.29018939002575,,,1
22/05/2015 00:00:00,1.40269658255505,,,1
23/05/2015 00:00:00,1.72683951917336,,,1
24/05/2015 00:00:00,1.85745932843225,,,1
25/05/2015 00:00:00,1.84557913769114,,,1
26/05/2015 00:00:00,1.79569894695003,,,1
27/05/2015 00:00:00,1.3501631631233,,,1
28/05/2015 00:00:00,1.36125126903557,,,1
29/05/2015 00:00:00,1.39008873946903,,,1
30/05/2015 00:00:00,1.4614262099025,,,1
31/05/2015 00:00:00,1.49876368033596,,,1
01/06/2015 00:00:00,1.3577422595477,,,1
02/06/2015 00:00:00,1.23288340819096,,,1
03/06/2015 00:00:00,1.14377302203208,,,1
04/06/2015 00:00:00,1.05671784888514,,,1
05/06/2015 00:00:00,0.890374318973107,,,1
06/06/2015 00:00:00,0.456064501554754,,,1
07/06/2015 00:00:00,0.810978685518407,,,1
08/06/2015 00:00:00,1.18849715629737,,,1
09/06/2015 00:00:00,0.829083052063708,,,1
10/06/2015 00:00:00,0.773509448002793,,,1
11/06/2015 00:00:00,0.77586530948524,,,1
12/06/2015 00:00:00,0.608702740053712,,,1
13/06/2015 00:00:00,0.510147527041776,,,1
14/06/2015 00:00:00,0.502110744943815,,,1
15/06/2015 00:00:00,0.519073962845853,,,1
16/06/2015 00:00:00,0.330429744598315,,,1
17/06/2015 00:00:00,0.68200047837992,,,1
18/06/2015 00:00:00,0.702356339862366,,,1
19/06/2015 00:00:00,0.668712201344811,,,1
20/06/2015 00:00:00,0.314623036649234,,,1
21/06/2015 00:00:00,0.113711962154852,,,1
22/06/2015 00:00:00,2.08963297632025,,,1
23/06/2015 00:00:00,0.979,,,1
24/06/2015 00:00:00,1.0074,,,1
25/06/2015 00:00:00,0.493499999999999,,,1
