date_ymd,year,DOY,DOC,pH,SUVA,conductivity,sulphate,chl_a,TP,SRP,colour,turbidity,alkalinity,hardness,temperature
2017-01-16T00:00:00Z,2017,16,8.6,8.04,1.591163,NA,NA,NA,NA,NA,NA,2.86,NA,NA,3.1
2017-01-23T00:00:00Z,2017,23,9.1,7.97,1.496484,NA,NA,NA,NA,NA,NA,3.11,229,NA,4.4
2017-01-30T00:00:00Z,2017,30,8.9,7.83,1.529326,NA,NA,NA,NA,NA,NA,4.7,NA,NA,5.3
2017-02-06T00:00:00Z,2017,37,8.8,7.97,1.562273,NA,NA,NA,NA,NA,NA,3.44,NA,NA,4.2
2017-02-13T00:00:00Z,2017,44,9,7.92,1.501778,1133,329.4,34,65,0,50,3.1,235,354,3.9
2017-02-20T00:00:00Z,2017,51,9,7.99,1.555222,NA,NA,NA,NA,NA,NA,3.26,NA,NA,4.7
2017-02-27T00:00:00Z,2017,58,8.9,8,1.560337,NA,NA,NA,NA,NA,NA,2.67,232,NA,4.8
2017-03-06T00:00:00Z,2017,65,9,8.39,1.574333,NA,NA,NA,NA,NA,NA,2.9,NA,NA,5.6
2017-03-13T00:00:00Z,2017,72,9.3,8.58,1.520968,1145,328.4,15,67,5,30,2.64,236,348,5.8
2017-03-20T00:00:00Z,2017,79,9.3,8.49,1.4777420000000001,NA,NA,NA,NA,NA,NA,3.15,NA,NA,7.5
2017-03-27T00:00:00Z,2017,86,8.8,8.54,1.499773,NA,NA,NA,NA,NA,NA,2.26,229,NA,8.5
2017-04-03T00:00:00Z,2017,93,7.6,8.54,1.503816,NA,NA,NA,NA,NA,NA,1.87,NA,NA,6.9
2017-04-10T00:00:00Z,2017,100,7.9,8.32,1.512278,946,270.2,20,76,10,25,3.2,200,293,7.3
2017-04-17T00:00:00Z,2017,107,7.2,8.39,1.464583,NA,NA,NA,NA,NA,NA,2.49,NA,NA,7.4
2017-04-24T00:00:00Z,2017,114,7.3,8.35,1.407945,NA,NA,NA,NA,NA,NA,3.61,195,NA,7.1
2017-05-01T00:00:00Z,2017,121,7.3,8.27,1.454384,NA,NA,NA,NA,NA,NA,2.07,NA,NA,10.4
2017-05-08T00:00:00Z,2017,128,7.1,8.3,1.456197,922,259.7,16,71,0,35,6.97,195,287,14.2
2017-05-15T00:00:00Z,2017,135,7,8.27,1.464571,NA,NA,NA,NA,NA,NA,2.88,NA,NA,14.6
2017-05-22T00:00:00Z,2017,142,7.2,8.35,1.42375,NA,NA,NA,NA,NA,NA,2.9,197,NA,15.5
2017-05-29T00:00:00Z,2017,149,6.8,8.46,1.487353,NA,NA,NA,NA,NA,NA,3.5,NA,NA,14.7
2017-06-05T00:00:00Z,2017,156,7.1,8.41,1.437887,NA,NA,NA,NA,NA,NA,4.01,NA,NA,18.5
2017-06-12T00:00:00Z,2017,163,6.9,8.35,1.462174,942,265.6,12,64,14,30,2.96,195,290,18.8
2017-06-19T00:00:00Z,2017,170,7.1,8.46,1.430563,NA,NA,NA,NA,NA,NA,3.77,NA,NA,18.4
2017-06-26T00:00:00Z,2017,177,6.9,8.3,1.462899,944,NA,NA,NA,NA,NA,3.68,196,NA,16.8
2017-07-03T00:00:00Z,2017,184,7.3,8.48,1.393288,943,270.2,9,72,22,25,3.57,194.5,290,19.3
2017-07-10T00:00:00Z,2017,191,7.7,8.6,1.34974,NA,NA,NA,NA,NA,NA,3.74,NA,NA,23.6
2017-07-17T00:00:00Z,2017,198,7.6,8.6,1.419605,NA,NA,NA,NA,NA,NA,3.97,NA,NA,22.2
2017-07-24T00:00:00Z,2017,205,7.6,8.64,1.458421,902,NA,38,NA,NA,NA,4.1,181,NA,22.4
2017-07-31T00:00:00Z,2017,212,7.8,8.87,1.432949,881,256.2,67,114,3,100,6.3,174,263,23.3
2017-08-07T00:00:00Z,2017,219,8.3,8.91,1.366506,856,NA,NA,NA,NA,NA,7.63,NA,NA,21.5
2017-08-14T00:00:00Z,2017,226,7.8,8.95,1.459231,848,246.3,76,105,4,50,5.51,160,242,20
2017-08-21T00:00:00Z,2017,233,8.4,8.97,1.420357,833,NA,NA,NA,NA,NA,6.97,NA,NA,19.2
2017-08-28T00:00:00Z,2017,240,7.9,8.62,1.527089,803,NA,NA,NA,NA,NA,4.6,153,NA,19.5
2017-09-04T00:00:00Z,2017,247,7.9,8.59,1.534937,790,NA,NA,NA,NA,NA,4.22,NA,NA,17
2017-09-11T00:00:00Z,2017,254,7.9,8.61,1.500506,798,226.1,25,104,9,30,3.84,158,230,17.5
2017-09-18T00:00:00Z,2017,261,7.4,8.55,1.521486,773,NA,NA,NA,NA,NA,3.34,NA,NA,14.1
2017-09-25T00:00:00Z,2017,268,7.4,8.49,1.484459,784,NA,NA,NA,NA,NA,3.26,163,NA,12.5
2017-10-02T00:00:00Z,2017,275,6.5,8.37,1.628154,785,NA,NA,NA,NA,NA,3.37,NA,NA,12.5
2017-10-09T00:00:00Z,2017,282,6.7,8.36,1.503881,NA,NA,NA,NA,NA,NA,3.5,NA,NA,8.2
2017-10-16T00:00:00Z,2017,289,6.2,8.29,1.596935,762,202.6,12,70,17,25,2.73,170,233,6.7
2017-10-23T00:00:00Z,2017,296,6.4,8.14,1.492812,752,NA,NA,NA,NA,NA,8.47,NA,NA,6.8
2017-10-30T00:00:00Z,2017,303,5.7,8.18,1.535439,681,NA,NA,NA,NA,NA,8.82,169,NA,4.7
2017-11-06T00:00:00Z,2017,310,6.09,8.07,1.481281,746,NA,NA,NA,NA,NA,4.07,NA,NA,1
2017-11-13T00:00:00Z,2017,317,6.4,8.13,1.464063,762,195.44,16,65,13,25,3,180,245,1.4
2017-11-20T00:00:00Z,2017,324,6.2,8.27,1.444194,782,NA,NA,NA,NA,NA,2.51,NA,NA,2.3
2017-11-27T00:00:00Z,2017,331,6.3,8.39,1.532698,782,NA,NA,NA,NA,NA,4.05,187,NA,3.3
2017-12-04T00:00:00Z,2017,338,6.4,8.46,1.530156,782,NA,NA,NA,NA,NA,1.75,NA,NA,4.2
2017-12-11T00:00:00Z,2017,345,6.4,8.41,1.543281,782,199.6,NA,NA,NA,NA,1.53,192,256,4.3
2017-12-18T00:00:00Z,2017,352,6.1,8.51,1.601967,778,NA,NA,NA,NA,NA,1.63,NA,NA,5
2017-12-25T00:00:00Z,2017,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-08T00:00:00Z,2018,8,6.3,8.26,1.576667,835,204.9,33,56,3,25,1.95,208,268,4.4
2018-01-15T00:00:00Z,2018,15,6.3,8.32,1.583968,NA,NA,NA,NA,NA,NA,2.98,NA,NA,4.1
2018-01-22T00:00:00Z,2018,22,6.5,7.98,1.553385,NA,NA,NA,NA,NA,NA,1.85,213,NA,4.7
2018-01-29T00:00:00Z,2018,29,6.2,8.18,1.629032,NA,NA,NA,NA,NA,NA,1.81,NA,NA,4.7
2018-02-05T00:00:00Z,2018,36,6.4,8.21,1.578594,NA,NA,NA,NA,NA,NA,1.97,NA,NA,4.8
2018-02-12T00:00:00Z,2018,43,6.2,8.21,1.624677,876,216.3,26,56,4,25,1.87,221,293,4.5
2018-02-19T00:00:00Z,2018,50,6.4,8.15,1.622031,NA,NA,NA,NA,NA,NA,2.48,NA,NA,5.4
2018-02-26T00:00:00Z,2018,57,6.4,7.97,1.605469,NA,NA,NA,NA,NA,NA,1.72,228,NA,5.7
2018-03-05T00:00:00Z,2018,64,6.4,7.93,1.583906,NA,NA,NA,NA,NA,NA,1.62,NA,NA,5.6
2018-03-12T00:00:00Z,2018,71,6.1,7.89,1.648361,NA,NA,NA,NA,NA,NA,1.56,NA,NA,5.3
2018-03-19T00:00:00Z,2018,78,6.2,7.82,1.601935,878,210.7,12,48,14,15,1.6,226,299,5.3
2018-03-26T00:00:00Z,2018,85,6.1,7.8,1.63918,NA,NA,NA,NA,NA,NA,2.1,NA,NA,5.1
2018-04-02T00:00:00Z,2018,92,6.2,7.93,1.633226,857,198.3,23,51,6,NA,1.65,235,300,5.3
2018-04-09T00:00:00Z,2018,99,6.3,8.05,1.655556,NA,NA,NA,NA,NA,NA,2.25,NA,NA,5.8
2018-04-16T00:00:00Z,2018,106,6.1,8.13,1.707377,NA,NA,NA,NA,NA,NA,1.56,NA,NA,6.1
2018-04-23T00:00:00Z,2018,113,6.2,8.15,1.658065,838,183.9,9,43,0,NA,1.47,235,300,7.2
2018-04-30T00:00:00Z,2018,120,5.1,8.08,1.666667,NA,NA,NA,NA,NA,NA,1.47,NA,NA,8.2
2018-05-07T00:00:00Z,2018,127,4.9,8.2,1.600204,NA,NA,5,NA,NA,NA,1.74,NA,NA,11.6
2018-05-14T00:00:00Z,2018,134,5,8.18,1.601,650,144.4,5,118,9,10,1.66,180,221,12.6
2018-05-21T00:00:00Z,2018,141,5.2,8.33,1.72,NA,NA,NA,NA,NA,NA,1.55,NA,NA,15.9
2018-05-28T00:00:00Z,2018,148,5.5,8.35,1.663636,654,151.8,4,56,15,5,1.58,181,228,20.6
2018-06-04T00:00:00Z,2018,155,5.3,8.33,1.671321,NA,NA,8,NA,NA,NA,2.92,NA,NA,18.2
2018-06-11T00:00:00Z,2018,162,5.4,8.34,1.67037,650,150.2,6,50,16,2.5,2.02,179,225,20.4
2018-06-18T00:00:00Z,2018,169,5.6,8.67,1.698214,NA,NA,23,NA,NA,NA,5.04,NA,NA,19.4
2018-06-25T00:00:00Z,2018,176,5.9,8.54,1.693898,625,149,26,56,3,10,5.04,164,211,21.4
2018-07-02T00:00:00Z,2018,183,6.7,8.54,1.53806,NA,NA,80,NA,NA,NA,4.58,NA,NA,21.8
2018-07-09T00:00:00Z,2018,190,7.4,8.84,1.484595,589,148.3,100,97,3,25,6.33,145,191,23.8
2018-07-16T00:00:00Z,2018,197,6.8,8.51,1.639118,NA,NA,44,NA,NA,NA,3.16,NA,NA,22.6
2018-07-23T00:00:00Z,2018,204,6.67,8.42,1.665067,597,147,29,99,0,15,3.8,142,189,22.1
2018-07-30T00:00:00Z,2018,211,6.83,8.36,1.597072,NA,NA,30,NA,NA,NA,3.62,NA,NA,22.3
2018-08-06T00:00:00Z,2018,218,6.42,8.67,1.68162,NA,NA,29,NA,NA,NA,3.95,NA,NA,22.5
2018-08-13T00:00:00Z,2018,225,6.54,8.25,1.670642,603,153,25,106,31,15,3.35,146,193,23
2018-08-20T00:00:00Z,2018,232,6.68,8.32,1.658084,NA,NA,40,NA,NA,NA,5.28,NA,NA,20.7
2018-08-27T00:00:00Z,2018,239,6.18,8.27,1.73657,614,151,30,119,27,10,6.56,149,198,18.4
2018-09-03T00:00:00Z,2018,246,5.8,8.54,1.810862,NA,NA,NA,NA,NA,NA,6.8,NA,NA,15.2
2018-09-10T00:00:00Z,2018,253,5.83,8.05,1.745626,626,156,24,104,28,15,4.56,156,201,15.7
2018-09-17T00:00:00Z,2018,260,6.5,8.4,1.549846,NA,NA,31,NA,NA,NA,3.15,NA,NA,13.2
2018-09-24T00:00:00Z,2018,267,5.7,8.14,1.714386,629,152,20,90,27,10,2.24,159,207,9.4
2018-10-01T00:00:00Z,2018,274,5.07,8.22,1.841617,NA,NA,12,NA,NA,NA,2.18,NA,NA,7.4
2018-10-08T00:00:00Z,2018,281,5.7,8.34,1.594211,625,144,9,55,19,7.5,1.35,162,213,7.7
2018-10-15T00:00:00Z,2018,288,5.16,8.05,1.708915,NA,NA,15,NA,NA,NA,1.93,NA,NA,3.9
2018-10-22T00:00:00Z,2018,295,5.56,8.29,1.551799,623,144,15,73,21,7.5,2.36,164,213,5.5
2018-10-29T00:00:00Z,2018,302,5.67,8.36,1.545855,NA,NA,15,NA,NA,NA,2.85,NA,NA,5.7
2018-11-05T00:00:00Z,2018,309,5.54,8.15,1.501444,NA,NA,23,NA,NA,NA,7.83,NA,NA,4
2018-11-12T00:00:00Z,2018,316,5.7,8.3,1.564561,643,146,18,62,20,5,2.23,171,221,1.7
2018-11-19T00:00:00Z,2018,323,5.79,8.51,1.558204,NA,NA,16,NA,NA,NA,2.1,NA,NA,2.2
2018-11-26T00:00:00Z,2018,330,5.81,8.36,1.599656,662,161,11,60.7,14.5,5,1.54,177,228,2.8
2018-12-03T00:00:00Z,2018,337,5.93,8.42,1.579595,NA,NA,NA,NA,NA,NA,1.9,NA,NA,3
2018-12-10T00:00:00Z,2018,344,5.88,8.17,1.570238,693,159,7,54,18,5,1.04,188,237,2.8
2018-12-17T00:00:00Z,2018,351,5.77,8.29,1.624437,NA,NA,14,NA,NA,NA,1.01,NA,NA,3.7
2018-12-24T00:00:00Z,2018,358,NA,8.32,NA,NA,NA,NA,NA,NA,NA,1.22,NA,NA,4
2018-12-31T00:00:00Z,2018,365,5.64,8.15,1.648582,NA,NA,NA,NA,NA,NA,0.937,NA,NA,4
2019-01-14T00:00:00Z,2019,14,5.73,7.95,1.644328,724,163,8,55,30,5,1.13,200,252,4.6
2019-01-21T00:00:00Z,2019,21,5.87,7.89,1.588245,NA,NA,NA,NA,NA,NA,0.753,NA,NA,3.6
2019-01-28T00:00:00Z,2019,28,5.79,7.75,1.620207,736,168,6,58,32,5,0.85,211,258,3.6
2019-02-04T00:00:00Z,2019,35,5.8,7.8,1.635345,NA,NA,NA,NA,NA,NA,0.709,NA,NA,3.8
2019-02-11T00:00:00Z,2019,42,5.85,7.83,1.638632,761,171,4,47,28,2.5,0.597,219,269,3.1
2019-02-18T00:00:00Z,2019,49,6,7.7,1.614,NA,NA,NA,NA,NA,NA,1.78,NA,NA,3.2
2019-02-25T00:00:00Z,2019,56,5.83,7.73,1.658491,767,176,3,53,34,5,0.597,223,271,3.5
2019-03-04T00:00:00Z,2019,63,5.68,7.73,1.674472,NA,NA,NA,NA,NA,NA,0.803,NA,NA,4.4
2019-03-11T00:00:00Z,2019,70,5.76,7.7,1.735243,786,179,3.61,49,29,2.5,0.577,225,279,4.3
2019-03-18T00:00:00Z,2019,77,5.86,7.76,1.691468,773,NA,NA,NA,NA,5,0.586,NA,NA,3.1
2019-03-25T00:00:00Z,2019,84,5.9,7.91,1.677797,773,171.4,23,47,2,5,1.6,224,276,5.5
2019-04-01T00:00:00Z,2019,91,5.84,8.22,1.671404,NA,NA,NA,NA,NA,NA,1.99,NA,NA,6.3
2019-04-08T00:00:00Z,2019,98,5.82,8.16,1.65945,737,169,8,44,0,2.5,1.67,212,261,8.6
2019-04-15T00:00:00Z,2019,105,5.28,8.29,1.726894,NA,NA,NA,NA,NA,NA,1.02,NA,NA,8.5
2019-04-22T00:00:00Z,2019,112,4.37,8.15,1.86476,NA,NA,NA,NA,NA,NA,1.54,NA,NA,9.9
2019-04-29T00:00:00Z,2019,119,4.83,8.3,1.656522,618,128,7,43,7,7.5,4.94,182,220,7.3
2019-05-06T00:00:00Z,2019,126,5.03,8.35,1.899602,NA,NA,NA,NA,NA,NA,1.42,NA,NA,8.3
2019-05-13T00:00:00Z,2019,133,4.9,8.22,1.856327,594,128,5,46,10,5,1.2,175,209,11.1
2019-05-20T00:00:00Z,2019,140,4.83,8.19,1.831677,NA,NA,NA,NA,NA,NA,1.39,NA,NA,12.7
2019-05-27T00:00:00Z,2019,147,4.8,8.19,1.810208,577,116,3,28,14,5,1.23,174,209,15.1
2019-06-03T00:00:00Z,2019,154,4.76,8.31,1.786975,NA,NA,NA,NA,NA,NA,1.1,NA,NA,18.1
2019-06-10T00:00:00Z,2019,161,4.77,8.37,1.762474,572,115,6,54,17,2.5,1.6,170,206,17.1
2019-06-17T00:00:00Z,2019,168,4.73,8.47,1.749683,NA,NA,NA,NA,NA,NA,1.46,NA,NA,17.8
2019-06-24T00:00:00Z,2019,175,4.65,8.41,1.762151,554,116,8,43,13,5,1.68,162,195,17.8
2019-07-01T00:00:00Z,2019,182,4.66,8.39,1.731545,NA,NA,NA,NA,NA,NA,2.33,NA,NA,16.1
2019-07-08T00:00:00Z,2019,189,5.2,8.57,1.639808,NA,NA,NA,NA,NA,NA,2.06,NA,NA,21.7
2019-07-15T00:00:00Z,2019,196,6,8.37,1.588833,496,105,14,60,5,7.5,3.28,132,163,15.9
2019-07-22T00:00:00Z,2019,203,5.82,8.77,1.717354,NA,NA,NA,NA,NA,NA,3.62,NA,NA,21.5
2019-07-29T00:00:00Z,2019,210,6.16,8.95,1.561364,479,102,74,103,5,25,7.01,131,160,20.1
2019-08-05T00:00:00Z,2019,217,6.45,9.07,1.565271,NA,NA,NA,NA,NA,NA,8.64,NA,NA,22
2019-08-12T00:00:00Z,2019,224,6.87,9.07,1.453712,448,102,97,107,0,25,8.1,112,143,20.5
2019-08-19T00:00:00Z,2019,231,6.66,9.15,1.553604,NA,NA,NA,NA,NA,NA,7.32,NA,NA,18.2
2019-08-26T00:00:00Z,2019,238,6.05,8.91,1.687438,450,98,111,120,0,25,7.65,114,141,18.4
2019-09-02T00:00:00Z,2019,245,6.98,8.89,1.448711,NA,NA,NA,NA,NA,NA,9.3,NA,NA,16.2
2019-09-09T00:00:00Z,2019,252,6.71,8.56,1.511923,467,101,68,245,5,30,17.7,123,151,16.3
2019-09-16T00:00:00Z,2019,259,6.53,8.7,1.455283,NA,NA,NA,NA,NA,NA,4.52,NA,NA,15.8
2019-09-23T00:00:00Z,2019,266,6.39,8.75,1.504538,477,101,33,151,6,20,5.63,129,159,16.9
2019-09-30T00:00:00Z,2019,273,5.76,8.62,1.625521,NA,NA,NA,NA,NA,NA,5.03,NA,NA,10
2019-10-07T00:00:00Z,2019,280,5.4,8.48,1.684259,NA,NA,NA,NA,NA,NA,4.14,NA,NA,9.1
2019-10-14T00:00:00Z,2019,287,4.45,8.32,1.928764,NA,NA,NA,NA,NA,NA,2.95,NA,NA,5.6
2019-10-21T00:00:00Z,2019,294,5.4,8.32,1.562222,506,109,13,66,12,5,2.25,137,168,5.9
2019-10-28T00:00:00Z,2019,301,5.21,8.28,1.516891,NA,NA,NA,NA,NA,NA,24.8,NA,NA,3.1
2019-11-04T00:00:00Z,2019,308,5.35,8.36,1.519065,NA,NA,NA,NA,NA,NA,4.33,NA,NA,2.1
2019-11-11T00:00:00Z,2019,315,5.38,8.27,1.534758,537,117,15,50,10,7.5,2.69,147,184,2.9
2019-11-18T00:00:00Z,2019,322,5.01,8.25,1.602196,NA,NA,NA,NA,NA,NA,1.75,NA,NA,3.7
2019-11-25T00:00:00Z,2019,329,5,8.26,1.6748,NA,NA,NA,NA,NA,NA,1.55,NA,NA,4.8
2019-12-02T00:00:00Z,2019,336,5.04,8.13,1.575794,NA,NA,NA,NA,NA,NA,1.65,NA,NA,4.4
2019-12-09T00:00:00Z,2019,343,5.05,8.15,1.672673,564,119,14,42,7,7.5,1.21,156,192,4.5
2019-12-16T00:00:00Z,2019,350,5.23,8.19,1.651243,NA,NA,NA,NA,NA,NA,1.02,NA,NA,4.9
2019-12-23T00:00:00Z,2019,357,4.9,8.11,1.746735,NA,NA,NA,NA,NA,NA,1.34,NA,NA,4.8
2019-12-30T00:00:00Z,2019,364,4.91,8.08,1.778411,NA,NA,NA,NA,NA,NA,1.94,NA,NA,4.4
2020-01-12T18:00:00Z,2020,12,5.39,8.03,1.66011131725417,614,127,28,48,4,7.5,1.85,176,217,4.5
2020-01-19T18:00:00Z,2020,19,5.48,7.91,1.63229927007299,NA,NA,NA,NA,NA,NA,1.91,NA,NA,4.8
2020-01-26T18:00:00Z,2020,26,4.99,7.85,1.78797595190381,639,128,24,52,10,10,2.28,188,226,5.3
2020-02-02T18:00:00Z,2020,33,4.94,7.85,NA,NA,NA,NA,NA,NA,NA,1.89,NA,NA,5.8
2020-02-09T18:00:00Z,2020,40,5.1,7.91,NA,653,132,NA,43,NA,10,2.32,190,234,6.4
2020-02-16T18:00:00Z,2020,47,5.38,7.9,1.69646840148699,NA,NA,NA,NA,NA,NA,3.54,NA,NA,7.1
2020-02-23T18:00:00Z,2020,54,5.56,7.97,1.64028776978417,661,134,22,51,5,7.5,2.62,194,235,7
2020-03-01T18:00:00Z,2020,61,5.04,7.92,1.76388888888889,NA,NA,NA,NA,NA,NA,2.64,NA,NA,7.2
2020-03-08T19:00:00Z,2020,68,5.21,7.96,1.67178502879079,654,132,10,45,5,7.5,1.96,192,231.5,7.3
2020-03-15T19:00:00Z,2020,75,5.35,7.93,1.56261682242991,NA,NA,NA,NA,NA,NA,1.67,NA,NA,7.4
2020-03-22T19:00:00Z,2020,82,4.73,7.91,1.82241014799154,NA,NA,NA,NA,NA,NA,1.48,NA,NA,9.9
2020-03-29T19:00:00Z,2020,89,5.03,7.95,1.65606361829026,NA,NA,NA,NA,NA,NA,1.16,NA,NA,9.9
2020-04-05T19:00:00Z,2020,96,4.45,8.08,1.69438202247191,NA,NA,NA,NA,NA,NA,1.4,NA,NA,7.4
2020-04-12T19:00:00Z,2020,103,2.76,8.25,2.61594202898551,NA,NA,NA,NA,NA,NA,1.56,NA,NA,6.3
2020-04-19T19:00:00Z,2020,110,4.49,8.25,1.58351893095768,593,113,6,41,5,5,1.52,172,211,6.6
2020-04-26T19:00:00Z,2020,117,4.56,8.23,1.5109649122807,NA,NA,NA,NA,NA,NA,4.56,NA,NA,9.7
2020-05-03T19:00:00Z,2020,124,4.99,8.25,1.38677354709419,NA,NA,NA,NA,NA,NA,4.68,NA,NA,13.5
2020-05-10T19:00:00Z,2020,131,4.71,8.09,1.48832271762208,596,121,4,48,15,5,1.53,174,214,15.6
2020-05-17T19:00:00Z,2020,138,4.31,8.34,1.56844547563805,NA,NA,NA,NA,NA,NA,1.22,NA,NA,18.9
2020-05-24T19:00:00Z,2020,145,4.41,8.33,1.46031746031746,NA,NA,NA,NA,NA,NA,1.13,NA,NA,19.5
2020-05-31T19:00:00Z,2020,152,4.42,8.23,1.50904977375566,NA,NA,NA,NA,NA,NA,2.77,NA,NA,23.1
2020-06-07T19:00:00Z,2020,159,4.47,8.4,1.54809843400447,576,117,13,66,15,8,4.87,172,212,17
2020-06-14T19:00:00Z,2020,166,4.64,8.49,1.54741379310345,NA,NA,NA,NA,NA,NA,7.26,NA,NA,17.5
2020-06-21T19:00:00Z,2020,173,4.99,8.5,1.49098196392786,566,113,25,71,8,8,3.57,166,206,18.8
2020-06-28T19:00:00Z,2020,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-05T19:00:00Z,2020,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-12T19:00:00Z,2020,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-19T19:00:00Z,2020,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-26T19:00:00Z,2020,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
