"","Year","month","day","date","40 cms threshold_uniform demand_lower bound.cms","40 cms threshold_uniform demand_upper bound.cms","40 cms threshold_allocation demand_lower bound.cms","40 cms threshold_allocation demand_upper bound.cms","40 cms threshold_WRMM demand_lower bound.cms","40 cms threshold_WRMM demand_upper bound.cms","50 cms threshold_uniform demand_lower bound.cms","50 cms threshold_uniform demand_upper bound.cms","50 cms threshold_allocation demand_lower bound.cms","50 cms threshold_allocation demand_upper bound.cms","50 cms threshold_WRMM demand_lower bound.cms","50 cms threshold_WRMM demand_upper bound.cms","60 cms threshold_uniform demand_lower bound.cms","60 cms threshold_uniform demand_upper bound.cms","60 cms threshold_allocation demand_lower bound.cms","60 cms threshold_allocation demand_upper bound.cms","60 cms threshold_WRMM demand_lower bound.cms","60 cms threshold_WRMM demand_upper bound.cms"
"3670",2011,1,18,2011-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3671",2011,1,19,2011-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3672",2011,1,20,2011-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3673",2011,1,21,2011-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3674",2011,1,22,2011-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3675",2011,1,23,2011-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3676",2011,1,24,2011-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3677",2011,1,25,2011-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3678",2011,1,26,2011-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3679",2011,1,27,2011-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3680",2011,1,28,2011-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3681",2011,1,29,2011-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3682",2011,1,30,2011-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3683",2011,1,31,2011-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3684",2011,2,1,2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3685",2011,2,2,2011-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3686",2011,2,3,2011-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3687",2011,2,4,2011-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3688",2011,2,5,2011-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3689",2011,2,6,2011-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3690",2011,2,7,2011-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3691",2011,2,8,2011-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3692",2011,2,9,2011-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3693",2011,2,10,2011-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3694",2011,2,11,2011-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3695",2011,2,12,2011-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3696",2011,2,13,2011-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3697",2011,2,14,2011-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3698",2011,2,15,2011-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3699",2011,2,16,2011-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3700",2011,2,17,2011-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3701",2011,2,18,2011-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3702",2011,2,19,2011-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3703",2011,2,20,2011-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3704",2011,2,21,2011-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3705",2011,2,22,2011-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3706",2011,2,23,2011-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3707",2011,2,24,2011-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3708",2011,2,25,2011-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3709",2011,2,26,2011-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3710",2011,2,27,2011-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3711",2011,2,28,2011-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3712",2011,3,1,2011-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3713",2011,3,2,2011-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3714",2011,3,3,2011-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3715",2011,3,4,2011-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3716",2011,3,5,2011-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3717",2011,3,6,2011-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3718",2011,3,7,2011-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3719",2011,3,8,2011-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3720",2011,3,9,2011-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3721",2011,3,10,2011-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3722",2011,3,11,2011-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3723",2011,3,12,2011-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3724",2011,3,13,2011-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3725",2011,3,14,2011-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3726",2011,3,15,2011-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3727",2011,3,16,2011-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3728",2011,3,17,2011-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3729",2011,3,18,2011-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3730",2011,3,19,2011-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3731",2011,3,20,2011-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3732",2011,3,21,2011-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3733",2011,3,22,2011-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3734",2011,3,23,2011-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3735",2011,3,24,2011-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3736",2011,3,25,2011-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3737",2011,3,26,2011-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3738",2011,3,27,2011-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3739",2011,3,28,2011-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3740",2011,3,29,2011-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3741",2011,3,30,2011-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3742",2011,3,31,2011-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3743",2011,4,1,2011-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3744",2011,4,2,2011-04-02,0,2.919029437,0,2.919029437,0,2.919029437,0,2.919029437,0,2.919029437,0,2.919029437,0,0,0,0,0,0
"3745",2011,4,3,2011-04-03,0,1.325347196,0,1.325347196,0,1.325347196,0,1.325347196,0,1.325347196,0,1.325347196,0,0,0,0,0,0
"3746",2011,4,4,2011-04-04,0,6.628479559,0,6.628479559,0,6.628479559,0,0,0,0,0,0,0,0,0,0,0,0
"3747",2011,4,5,2011-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3748",2011,4,6,2011-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3749",2011,4,7,2011-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3750",2011,4,8,2011-04-08,0,5.530380741,0,5.530380741,0,5.530380741,2.494111537,18.3787782,2.494111537,18.3787782,2.494111537,18.3787782,2.494111537,18.3787782,2.494111537,18.3787782,2.494111537,18.3787782
"3751",2011,4,9,2011-04-09,36.69518315,52.27718315,36.69518315,52.27718315,36.69518315,52.27718315,49.24091394,65.12558061,49.24091394,65.12558061,49.24091394,65.12558061,49.24091394,65.12558061,49.24091394,65.12558061,49.24091394,65.12558061
"3752",2011,4,10,2011-04-10,44.54421944,60.12621944,44.54421944,60.12621944,44.54421944,60.12621944,57.08995024,72.97461691,57.08995024,72.97461691,57.08995024,72.97461691,57.08995024,72.97461691,57.08995024,72.97461691,57.08995024,72.97461691
"3753",2011,4,11,2011-04-11,47.84051574,63.42251574,47.84051574,63.42251574,47.84051574,63.42251574,60.38624654,76.2709132,60.38624654,76.2709132,60.38624654,76.2709132,60.38624654,76.2709132,60.38624654,76.2709132,60.38624654,76.2709132
"3754",2011,4,12,2011-04-12,40.34546685,55.92746685,40.34546685,55.92746685,40.34546685,55.92746685,52.89119765,68.77586431,52.89119765,68.77586431,52.89119765,68.77586431,52.89119765,68.77586431,52.89119765,68.77586431,52.89119765,68.77586431
"3755",2011,4,13,2011-04-13,25.6954387,41.2774387,25.6954387,41.2774387,25.6954387,41.2774387,38.2411695,54.12583617,38.2411695,54.12583617,38.2411695,54.12583617,38.2411695,54.12583617,38.2411695,54.12583617,38.2411695,54.12583617
"3756",2011,4,14,2011-04-14,20.73105338,36.31305338,20.73105338,36.31305338,20.73105338,36.31305338,33.27678418,49.16145084,33.27678418,49.16145084,33.27678418,49.16145084,33.27678418,49.16145084,33.27678418,49.16145084,33.27678418,49.16145084
"3757",2011,4,15,2011-04-15,1.738728593,17.32072859,1.738728593,17.32072859,1.738728593,17.32072859,14.28445939,30.16912606,14.28445939,30.16912606,14.28445939,30.16912606,14.28445939,30.16912606,14.28445939,30.16912606,14.28445939,30.16912606
"3758",2011,4,16,2011-04-16,0,0,0,0,0,0,0,1.931007806,0,1.931007806,0,1.931007806,0,1.931007806,0,1.931007806,0,1.931007806
"3759",2011,4,17,2011-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3760",2011,4,18,2011-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3761",2011,4,19,2011-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3762",2011,4,20,2011-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3763",2011,4,21,2011-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3764",2011,4,22,2011-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3765",2011,4,23,2011-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3766",2011,4,24,2011-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3767",2011,4,25,2011-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3768",2011,4,26,2011-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3769",2011,4,27,2011-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3770",2011,4,28,2011-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3771",2011,4,29,2011-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3772",2011,4,30,2011-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3773",2011,5,1,2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3774",2011,5,2,2011-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3775",2011,5,3,2011-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3776",2011,5,4,2011-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3777",2011,5,5,2011-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3778",2011,5,6,2011-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3779",2011,5,7,2011-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3780",2011,5,8,2011-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3781",2011,5,9,2011-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3782",2011,5,10,2011-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3783",2011,5,11,2011-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3784",2011,5,12,2011-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3785",2011,5,13,2011-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3786",2011,5,14,2011-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3787",2011,5,15,2011-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3788",2011,5,16,2011-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3789",2011,5,17,2011-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3790",2011,5,18,2011-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3791",2011,5,19,2011-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3792",2011,5,20,2011-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3793",2011,5,21,2011-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3794",2011,5,22,2011-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3795",2011,5,23,2011-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3796",2011,5,24,2011-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3797",2011,5,25,2011-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3798",2011,5,26,2011-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3799",2011,5,27,2011-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3800",2011,5,28,2011-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3801",2011,5,29,2011-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3802",2011,5,30,2011-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3803",2011,5,31,2011-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3804",2011,6,1,2011-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3805",2011,6,2,2011-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3806",2011,6,3,2011-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3807",2011,6,4,2011-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3808",2011,6,5,2011-06-05,0,0.960615885,0,0.960615885,0,0.960615885,0,0,0,0,0,0,0,0,0,0,0,0
"3809",2011,6,6,2011-06-06,0,0.969092785,0,0.969092785,0,0.969092785,0,0,0,0,0,0,0,0,0,0,0,0
"3810",2011,6,7,2011-06-07,0,3.130355163,0,3.130355163,0,3.130355163,0,1.669739278,0,1.669739278,0,1.669739278,0,0,0,0,0,0
"3811",2011,6,8,2011-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3812",2011,6,9,2011-06-09,0,2.066670074,0,2.066670074,0,2.066670074,0,0,0,0,0,0,0,0,0,0,0,0
"3813",2011,6,10,2011-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3814",2011,6,11,2011-06-11,0,5.311063641,0,5.311063641,0,5.311063641,0,0,0,0,0,0,0,0,0,0,0,0
"3815",2011,6,12,2011-06-12,0,8.556949507,0,8.556949507,0,8.556949507,0,0,0,0,0,0,0,0,0,0,0,0
"3816",2011,6,13,2011-06-13,0,4.242393952,0,4.242393952,0,4.242393952,0,0,0,0,0,0,0,0,0,0,0,0
"3817",2011,6,14,2011-06-14,0,6.036633133,0,6.036633133,0,6.036633133,0,0,0,0,0,0,0,1.294239181,0,1.294239181,0,1.294239181
"3818",2011,6,15,2011-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3819",2011,6,16,2011-06-16,0,6.36477953,0,6.36477953,0,6.36477953,0,0,0,0,0,0,0,0,0,0,0,0
"3820",2011,6,17,2011-06-17,0,8.177281204,0,8.177281204,0,8.177281204,0,0,0,0,0,0,0,0,0,0,0,0
"3821",2011,6,18,2011-06-18,0,2.476296448,0,2.476296448,0,2.476296448,0,0,0,0,0,0,0,0,0,0,0,0
"3822",2011,6,19,2011-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3823",2011,6,20,2011-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3824",2011,6,21,2011-06-21,0,6.273247633,0,6.273247633,0,6.273247633,0,0,0,0,0,0,0,0,0,0,0,0
"3825",2011,6,22,2011-06-22,0,1.576561081,0,1.576561081,0,1.576561081,0,0,0,0,0,0,0,0,0,0,0,0
"3826",2011,6,23,2011-06-23,6.215224846,24.63848714,6.215224846,24.63848714,6.215224846,24.63848714,0,17.86523951,0,17.86523951,0,17.86523951,3.992450649,22.56192606,3.992450649,22.56192606,3.992450649,22.56192606
"3827",2011,6,24,2011-06-24,9.20109512,27.62435741,9.20109512,27.62435741,9.20109512,27.62435741,2.427847486,20.85110978,2.427847486,20.85110978,2.427847486,20.85110978,6.978320923,25.54779633,6.978320923,25.54779633,6.978320923,25.54779633
"3828",2011,6,25,2011-06-25,11.6823873,30.10564959,11.6823873,30.10564959,11.6823873,30.10564959,4.909139664,23.33240196,4.909139664,23.33240196,4.909139664,23.33240196,9.459613101,28.02908851,9.459613101,28.02908851,9.459613101,28.02908851
"3829",2011,6,26,2011-06-26,5.422399464,23.84566176,5.422399464,23.84566176,5.422399464,23.84566176,0,17.07241413,0,17.07241413,0,17.07241413,3.199625268,21.76910068,3.199625268,21.76910068,3.199625268,21.76910068
"3830",2011,6,27,2011-06-27,0,17.86994352,0,17.86994352,0,17.86994352,0,11.09669589,0,11.09669589,0,11.09669589,0,15.79338244,0,15.79338244,0,15.79338244
"3831",2011,6,28,2011-06-28,2.842151294,21.26541359,2.842151294,21.26541359,2.842151294,21.26541359,0,14.49216596,0,14.49216596,0,14.49216596,0.619377098,19.18885251,0.619377098,19.18885251,0.619377098,19.18885251
"3832",2011,6,29,2011-06-29,0,17.39816592,0,17.87676083,0,17.48008937,0,10.62491829,0,11.1035132,0,10.70684174,0,15.32160484,0,15.80019975,0,15.40352829
"3833",2011,6,30,2011-06-30,0,7.884197297,0,8.362792212,0,7.966120746,0,1.110949664,0,1.589544579,0,1.192873113,0,5.807636216,0,6.286231131,0,5.889559665
"3834",2011,7,1,2011-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3835",2011,7,2,2011-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3836",2011,7,3,2011-07-03,0,6.362961716,0,6.841556631,0,6.444885165,0,0,0,0,0,0,0,0,0,0,0,0
"3837",2011,7,4,2011-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3838",2011,7,5,2011-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3839",2011,7,6,2011-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3840",2011,7,7,2011-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3841",2011,7,8,2011-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3842",2011,7,9,2011-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3843",2011,7,10,2011-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3844",2011,7,11,2011-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3845",2011,7,12,2011-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3846",2011,7,13,2011-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3847",2011,7,14,2011-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3848",2011,7,15,2011-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3849",2011,7,16,2011-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3850",2011,7,17,2011-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3851",2011,7,18,2011-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3852",2011,7,19,2011-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3853",2011,7,20,2011-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3854",2011,7,21,2011-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3855",2011,7,22,2011-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3856",2011,7,23,2011-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3857",2011,7,24,2011-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3858",2011,7,25,2011-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3859",2011,7,26,2011-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3860",2011,7,27,2011-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3861",2011,7,28,2011-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3862",2011,7,29,2011-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3863",2011,7,30,2011-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3864",2011,7,31,2011-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3865",2011,8,1,2011-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3866",2011,8,2,2011-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3867",2011,8,3,2011-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3868",2011,8,4,2011-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3869",2011,8,5,2011-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3870",2011,8,6,2011-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3871",2011,8,7,2011-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3872",2011,8,8,2011-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3873",2011,8,9,2011-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3874",2011,8,10,2011-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3875",2011,8,11,2011-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3876",2011,8,12,2011-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3877",2011,8,13,2011-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3878",2011,8,14,2011-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3879",2011,8,15,2011-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3880",2011,8,16,2011-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3881",2011,8,17,2011-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3882",2011,8,18,2011-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3883",2011,8,19,2011-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3884",2011,8,20,2011-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3885",2011,8,21,2011-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3886",2011,8,22,2011-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3887",2011,8,23,2011-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3888",2011,8,24,2011-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3889",2011,8,25,2011-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3890",2011,8,26,2011-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3891",2011,8,27,2011-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3892",2011,8,28,2011-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3893",2011,8,29,2011-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3894",2011,8,30,2011-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3895",2011,8,31,2011-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3896",2011,9,1,2011-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3897",2011,9,2,2011-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
