"","date","05JG004.cms","05JG006.cms","05JG013.cms","05JG014.cms","predicted_05JG014.cms","predicted_Ungauged.cms","predicted_05JG004.cms","combined_05JG014.cms","combined_05JG004.cms","percent_Dief.006","percent_Ridge.013","percent_Iskwao.014","percent_Ungauged"
"12262",2006-04-27,NA,0.476,0.081,0.246,0.1586517,0.07767909562,0.79333079562,0.246,0.79333079562,60.0001919285131,10.2101166937176,31.0085025512904,9.79151396225488
"12263",2006-04-28,NA,0.469,0.086,0.233,0.1611302,0.09147934632,0.80760954632,0.233,0.80760954632,58.0726171622255,10.6487101832652,28.8505752639628,11.3271749618166
"12264",2006-04-29,NA,0.439,0.069,0.211,0.1527033,0.04454633962,0.70524963962,0.211,0.70524963962,62.2474617975757,9.78376962194243,29.9184839163747,6.31639310641865
"12265",2006-04-30,NA,0.457,0.059,0.169,0.1477463,0.01692260202,0.68066890202,0.169,0.68066890202,67.1398382743468,8.6679441098172,24.8285178738832,2.4861723474922
"12266",2006-05-01,NA,0.469,0.056,0.167,0.1462592,0.00863315711999998,0.67989235712,0.167,0.67989235712,68.9815078943772,8.23659795753758,24.5627117662281,1.2697829339588
"12267",2006-05-02,NA,0.456,0.058,0.181,0.1472506,0.01415957288,0.67541017288,0.181,0.67541017288,67.5145294385457,8.58737435841152,26.7985303253877,2.09644057027191
"12268",2006-05-03,NA,0.402,0.071,0.179,0.1536947,0.05006965722,0.67676435722,0.179,0.67676435722,59.4002913586242,10.4910962349809,26.449383465656,7.39838862461303
"12269",2006-05-04,NA,0.422,0.066,0.166,0.1512162,0.03626046952,0.67547666952,0.166,0.67547666952,62.4744005296108,9.7708778079486,24.5752381230222,5.36813055967825
"12270",2006-05-05,NA,0.425,0.052,0.148,0.1442764,-0.00242110432000001,0.61885529568,0.148,0.61885529568,68.6751818990268,8.40261049117504,23.9151221671905,-0.39122301075887
"12271",2006-05-06,NA,0.425,0.045,0.128,0.1408065,-0.0217706495,0.5890358505,0.128,0.5890358505,72.151805300007,7.63960291411838,21.7304260668256,-3.69598038583222
"12272",2006-05-07,NA,0.425,0.042,0.118,0.1393194,-0.03006509912,0.57625430088,0.118,0.57625430088,73.7521610426128,7.28844885597585,20.4770705953607,-5.21733184014201
"12273",2006-05-08,NA,0.426,0.04,0.103,0.138328,-0.035595328,0.568732672,0.103,0.568732672,74.9033809684139,7.03318131158816,18.1104418773395,-6.25870989173627
"12274",2006-05-09,NA,0.417,0.049,0.1,0.1427893,-0.01071305158,0.59807624842,0.1,0.59807624842,69.7235513200252,8.19293528700536,16.7202760959293,-1.79125180247532
"12275",2006-05-10,NA,2.09,0.043,0.094,0.1398151,-0.02730016342,2.24551493658,0.094,2.24551493658,93.074419855926,1.914928255409,4.18612223275457,-1.21576405372654
"12276",2006-05-11,NA,4.45,0.039,0.092,0.1378323,-0.03836062118,4.58847167882,0.092,4.58847167882,96.9821829900537,0.849956210474628,2.00502490676066,-0.836021748964245
"12277",2006-05-12,NA,4.37,0.03,0.097,0.133371,-0.063253622,4.470117378,0.097,4.470117378,97.7602964411464,0.671123316529609,2.1699653901124,-1.41503268597168
"12278",2006-05-13,NA,4.37,0.048,0.09,0.1422936,-0.01347727232,4.54681632768,0.09,4.54681632768,96.1112058430075,1.05568372550672,1.9794069853251,-0.296411188592629
"12279",2006-05-14,NA,4.35,0.049,0.092,0.1427893,-0.01071305158,4.53107624842,0.092,4.53107624842,96.0036812780817,1.08142077761517,2.03042268450196,-0.23643503204643
"12280",2006-05-15,NA,4.34,0.04,0.091,0.138328,-0.035595328,4.482732672,0.091,4.482732672,96.8159450396957,0.892312857508716,2.03001175083233,-0.794054221041
"12281",2006-05-16,NA,4.34,0.032,0.091,0.1343624,-0.05772100992,4.44864139008,0.091,4.44864139008,97.5578748531572,0.719320736244477,2.04556834369523,-1.29749747976341
"12282",2006-05-17,NA,4.34,0.03,0.09,0.133371,-0.063253622,4.440117378,0.09,4.440117378,97.7451637090482,0.675657813657015,2.02697344097105,-1.42459346488024
"12283",2006-05-18,NA,4.36,0.028,0.08,0.1323796,-0.06878671072,4.45159288928,0.08,4.45159288928,97.9424693237208,0.628988335106464,1.79710952887561,-1.54521566618653
"12284",2006-05-19,NA,4.04,0.023,0.069,0.1299011,-0.08262151782,4.11027958218,0.069,4.11027958218,98.290150809091,0.559572640744825,1.67871792223448,-2.01011916995144
"12285",2006-05-20,NA,3.7,0.023,0.06,0.1299011,-0.08262151782,3.77027958218,0.06,3.77027958218,98.1359583381516,0.610034335615537,1.59139391899705,-2.19138968395091
"12286",2006-05-21,NA,3.75,0.022,0.049,0.1294054,-0.08538883672,3.81601656328,0.049,3.81601656328,98.2700137123289,0.576517413778996,1.28406151250777,-2.23764324142779
"12287",2006-05-22,NA,3.78,0.026,0.042,0.1313882,-0.07432027608,3.86306792392,0.042,3.86306792392,97.849690309465,0.673040197895791,1.08721878121628,-1.92386666617512
"12288",2006-05-23,NA,3.79,0.029,0.04,0.1328753,-0.06602010678,3.88585519322,0.04,3.88585519322,97.5332278622413,0.746296466492084,1.02937443654081,-1.69898525542566
"12289",2006-05-24,NA,3.76,0.034,0.045,0.1353538,-0.05218887448,3.87716492552,0.045,3.87716492552,96.978077338191,0.876929422738961,1.16064188303686,-1.34605763444537
"12290",2006-05-25,NA,3.68,0.031,0.047,0.1338667,-0.06048725638,3.78437944362,0.047,3.78437944362,97.2418346211036,0.81915675903647,1.24194734434562,-1.59834015804029
"12291",2006-05-26,NA,3.71,0.029,0.053,0.1328753,-0.06602010678,3.80585519322,0.053,3.80585519322,97.481375713118,0.761983799374777,1.39259108161597,-1.73469833790872
"12292",2006-05-27,NA,3.72,0.03,0.104,0.133371,-0.063253622,3.820117378,0.104,3.820117378,97.3792067600704,0.785316183548955,2.72242943630304,-1.65580310082294
"12293",2006-05-28,NA,3.71,0.049,0.316,0.1427893,-0.01071305158,3.89107624842,0.316,3.89107624842,95.3463711102159,1.25929169390851,8.1211464341855,-0.275323609614438
"12294",2006-05-29,NA,3.7,0.046,0.297,0.1413022,-0.01900607128,3.86829612872,0.297,3.86829612872,95.6493473322662,1.18915404791466,7.67779896153596,-0.491329273860143
"12295",2006-05-30,NA,3.71,0.036,0.229,0.1363452,-0.04665721568,3.83568798432,0.229,3.83568798432,96.7231958169225,0.938553921673641,5.97024577953511,-1.21639757641214
"12296",2006-05-31,NA,3.73,0.03,0.177,0.133371,-0.063253622,3.830117378,0.177,3.830117378,97.3860493525585,0.783265812487066,4.62126829367369,-1.65147998761932
"12297",2006-06-01,NA,3.73,0.025,0.155,0.1308925,-0.0770872375,3.8088052625,0.155,3.8088052625,97.9309716021482,0.656373804303942,4.06951758668444,-2.02392173364626
"12298",2006-06-02,NA,3.74,0.019,0.119,0.1279183,-0.09369150838,3.79322679162,0.119,3.79322679162,98.5967938500912,0.500892802981747,3.13717071341199,-2.46996853937084
"12299",2006-06-03,NA,3.75,0.018,0.096,0.1274226,-0.09645930392,3.79896329608,0.096,3.79896329608,98.7111405858929,0.473813474812286,2.52700519899886,-2.53909544268386
"12300",2006-06-04,NA,3.75,0.018,0.084,0.1274226,-0.09645930392,3.79896329608,0.084,3.79896329608,98.7111405858929,0.473813474812286,2.211129549124,-2.53909544268386
"12301",2006-06-05,NA,3.77,0.015,0.082,0.1259355,-0.1047634055,3.8061720945,0.082,3.8061720945,99.0496463743121,0.394096736237316,2.15439549143066,-2.7524610789771
"12302",2006-06-06,NA,3.79,0.015,0.079,0.1259355,-0.1047634055,3.8261720945,0.079,3.8261720945,99.054614021361,0.392036730955255,2.06472678303101,-2.73807353439732
"12303",2006-06-07,NA,3.78,0.014,0.091,0.1254398,-0.10753167768,3.81190812232,0.091,3.81190812232,99.162935692674,0.367270132195089,2.38725585926808,-2.82094096262095
"12304",2006-06-08,NA,3.79,0.015,0.108,0.1259355,-0.1047634055,3.8261720945,0.108,3.8261720945,99.054614021361,0.392036730955255,2.82266446287783,-2.73807353439732
"12305",2006-06-09,NA,3.82,0.047,0.125,0.1417979,-0.01624161222,3.99255628778,0.125,3.99255628778,95.6780499674321,1.17719066713856,3.13082624238979,-0.406797326056758
"12306",2006-06-10,NA,3.83,0.058,0.128,0.1472506,0.01415957288,4.04941017288,0.128,4.04941017288,94.5816757623258,1.43230736141381,3.16095417691324,0.349670008112057
"12307",2006-06-11,NA,3.86,0.079,0.141,0.1576603,0.07215816122,4.16881846122,0.141,4.16881846122,92.5921825550152,1.8950213528099,3.38225330058475,1.73090197837214
"12308",2006-06-12,NA,3.85,0.05,0.194,0.143285,-0.00794895000000001,4.03533605,0.194,4.03533605,95.4071718512762,1.2390541798867,4.80753021796041,-0.196983594464209
"12309",2006-06-13,NA,3.83,0.054,0.228,0.1452678,0.00310626471999997,4.03237406472,0.228,4.03237406472,94.9812675740922,1.33916147493498,5.65423733861436,0.0770331489624752
"12310",2006-06-14,NA,3.81,0.078,0.2,0.1571646,0.06939751528,4.11456211528,0.2,4.11456211528,92.5979458628425,1.89570597829441,4.86078455972926,1.686631853783
"12311",2006-06-15,NA,3.85,0.073,0.204,0.1546861,0.05559249818,4.13327859818,0.204,4.13327859818,93.1463947698871,1.76615242031215,4.93554922936545,1.34499760564117
"12312",2006-06-16,NA,3.86,0.046,0.18,0.1413022,-0.01900607128,4.02829612872,0.18,4.02829612872,95.8221510201268,1.1419220069756,4.46839046207845,-0.471814153495196
"12313",2006-06-17,NA,3.88,0.045,0.182,0.1408065,-0.0217706495,4.0440358505,0.182,4.0440358505,95.9437587458648,1.11274977926905,4.50045466282149,-0.538339676125975
"12314",2006-06-18,NA,3.9,0.05,0.202,0.143285,-0.00794895000000001,4.08533605,0.202,4.08533605,95.4633829939155,1.22388952556302,4.9445136832746,-0.194572732884484
"12315",2006-06-19,NA,3.92,0.044,0.197,0.1403108,-0.02453534688,4.07977545312,0.197,4.07977545312,96.0837194361319,1.07849072836475,4.82869712472398,-0.601389639256658
"12316",2006-06-20,NA,3.98,0.091,0.238,0.1636087,0.10527661802,4.33988531802,0.238,4.33988531802,91.7074924416622,2.09682960105308,5.48401587967729,2.42579262596807
"12317",2006-06-21,NA,3.98,0.12,0.286,0.177984,0.185242048,4.463226048,0.286,4.463226048,89.1731666108075,2.68863818927058,6.40792101776155,4.15040703759578
"12318",2006-06-22,NA,4,0.157,0.353,0.1963249,0.28712141258,4.64044631258,0.353,4.64044631258,86.1986052754498,3.3832952570614,7.60702691555845,6.18736632727825
"12319",2006-06-23,NA,4.04,0.163,0.353,0.1992991,0.30362701898,4.70592611898,0.353,4.70592611898,85.8492015781085,3.46371778644349,7.50118023689908,6.45201414776589
"12320",2006-06-24,NA,4.06,0.126,0.359,0.1809582,0.20177410792,4.56873230792,0.359,4.56873230792,88.8649132049584,2.75787661670561,7.85775956664533,4.41641344515239
"12321",2006-06-25,NA,4.08,0.1,0.406,0.16807,0.1301042,4.4781742,0.406,4.4781742,91.108559376721,2.23305292590002,9.0661948791541,2.90529564481882
"12322",2006-06-26,NA,4.1,0.083,0.455,0.1596431,0.08319955338,4.42584265338,0.455,4.42584265338,92.637726216246,1.87534909169474,10.2805281532663,1.87985791398302
"12323",2006-06-27,NA,4.08,0.073,0.411,0.1546861,0.05559249818,4.36327859818,0.411,4.36327859818,93.5076664988076,1.67305383686592,9.41952228701223,1.27409921069878
"12324",2006-06-28,NA,4.07,0.103,0.328,0.1695571,0.13837791578,4.48093501578,0.328,4.48093501578,90.829257413177,2.29862739890841,7.31990084312581,3.08814823898785
"12325",2006-06-29,NA,4.12,0.091,0.264,0.1636087,0.10527661802,4.47988531802,0.264,4.47988531802,91.9666399366879,2.0313019986016,5.89300799594311,2.34998466582465
"12326",2006-06-30,NA,4.11,0.072,0.241,0.1541904,0.05283113728,4.38902153728,0.241,4.38902153728,93.6427393916841,1.64045674846746,5.49097328306469,1.2037110511137
"12327",2006-07-01,NA,4.09,0.058,0.206,0.1472506,0.01415957288,4.30941017288,0.206,4.30941017288,94.9085799662146,1.34589184304167,4.7802365459756,0.328573338623208
"12328",2006-07-02,NA,4.1,0.044,0.169,0.1403108,-0.02453534688,4.25977545312,0.169,4.25977545312,96.2492048024979,1.03291829544144,3.96734527112735,-0.575977469939866
"12329",2006-07-03,NA,4.08,0.031,0.14,0.1338667,-0.06048725638,4.18437944362,0.14,4.18437944362,97.5054976484231,0.740850594877725,3.34577688009295,-1.44554902811756
"12330",2006-07-04,NA,4.07,0.024,0.118,0.1303968,-0.07985431808,4.14454248192,0.118,4.14454248192,98.2014303811535,0.57907477374636,2.84711763758627,-1.92673421561858
"12331",2006-07-05,NA,4.05,0.022,0.101,0.1294054,-0.08538883672,4.11601656328,0.101,4.11601656328,98.3961054999402,0.534497363209552,2.45382880382567,-2.07455036701686
"12332",2006-07-06,NA,4.04,0.016,0.092,0.1264312,-0.10199525248,4.08043594752,0.092,4.08043594752,99.0090287400645,0.392114965307186,2.25466105051632,-2.49961655548081
"12333",2006-07-07,NA,4.03,0.011,0.091,0.1239527,-0.11583720918,4.04911549082,0.091,4.04911549082,99.527909469035,0.27166426902218,2.24740440736531,-2.86080279613219
"12334",2006-07-08,NA,4.03,0.012,0.112,0.1244484,-0.11306857952,4.05337982048,0.112,4.05337982048,99.4232018336433,0.296049236229211,2.76312620480597,-2.78948888403482
"12335",2006-07-09,NA,4.01,0.01,0.099,0.123457,-0.118605958,4.024851042,0.099,4.024851042,99.6310163570024,0.248456399892774,2.45971835893846,-2.94684093305136
"12336",2006-07-10,NA,4.02,0.009,0.071,0.1229613,-0.12137482598,4.03058647402,0.071,4.03058647402,99.7373465601535,0.223292566925717,1.76153025019177,-3.0113440503596
"12337",2006-07-11,NA,4,0.008,0.061,0.1224656,-0.12414381312,4.00632178688,0.061,4.00632178688,99.8422047150405,0.199684409430081,1.52259362190437,-3.09869800090819
"12338",2006-07-12,NA,4,0.007,0.053,0.1219699,-0.12691291942,4.00205698058,0.053,4.00205698058,99.9486019167148,0.174910053354251,1.32431897539647,-3.17119221529942
"12339",2006-07-13,NA,3.99,0.007,0.046,0.1219699,-0.12691291942,3.99205698058,0.046,3.99205698058,99.9484731658389,0.175348198536559,1.15228816181168,-3.17913597018751
"12340",2006-07-14,NA,3.97,0.007,0.034,0.1219699,-0.12691291942,3.97205698058,0.034,3.97205698058,99.9482137192377,0.176231107313517,0.855979664094228,-3.19514347453969
"12341",2006-07-15,NA,3.96,0.004,0.02,0.1204828,-0.13522095328,3.94926184672,0.02,3.94926184672,100.271902793402,0.101284750296366,0.506423751481829,-3.42395512195034
"12342",2006-07-16,NA,3.96,0.004,0.007,0.1204828,-0.13522095328,3.94926184672,0.007,3.94926184672,100.271902793402,0.101284750296366,0.17724831301864,-3.42395512195034
"12343",2006-07-17,NA,3.94,0.004,0,0.1204828,-0.13522095328,3.92926184672,0,3.92926184672,100.273286782579,0.101800291149826,0,-3.44138310336526
"12344",2006-07-18,NA,3.95,0.004,0,0.1204828,-0.13522095328,3.93926184672,0,3.93926184672,100.27259303133,0.101541866360841,0,-3.4326469917858
"12345",2006-07-19,NA,3.94,0.003,0,0.1199871,-0.13799053622,3.92499656378,0,3.92499656378,100.382253486753,0.0764331879340762,0,-3.5156855293424
"12346",2006-07-20,NA,3.95,0.002,0,0.1194914,-0.14076023832,3.93073116168,0,3.93073116168,100.490210027789,0.0508811190014124,0,-3.58101921831354
"12347",2006-07-21,NA,3.96,0.002,0,0.1194914,-0.14076023832,3.94073116168,0,3.94073116168,100.488966070748,0.0507520030660342,0,-3.57193202339617
"12348",2006-07-22,NA,3.96,0.003,0,0.1199871,-0.13799053622,3.94499656378,0,3.94499656378,100.380315571318,0.0760456936146346,0,-3.49786201303509
"12349",2006-07-23,NA,3.97,0.002,0,0.1194914,-0.14076023832,3.95073116168,0,3.95073116168,100.487728411057,0.0506235407612378,0,-3.56289083107704
"12350",2006-07-24,NA,3.97,0.002,0,0.1194914,-0.14076023832,3.95073116168,0,3.95073116168,100.487728411057,0.0506235407612378,0,-3.56289083107704
"12351",2006-07-25,NA,3.98,0.009,0,0.1229613,-0.12137482598,3.99058647402,0,3.99058647402,99.7347138299365,0.225530759916942,0,-3.04152852645066
"12352",2006-07-26,NA,3.98,0.005,0,0.1209785,-0.1324514895,3.9735270105,0,3.9735270105,100.162902868985,0.125832792548976,0,-3.33334816021128
"12353",2006-07-27,NA,3.99,0.005,0,0.1209785,-0.1324514895,3.9835270105,0,3.9835270105,100.162493927691,0.125516909683824,0,-3.32498032901188
"12354",2006-07-28,NA,4,0.005,0,0.1209785,-0.1324514895,3.9935270105,0,3.9935270105,100.162087034418,0.125202608793022,0,-3.31665440478432
"12355",2006-07-29,NA,3.99,0.005,0,0.1209785,-0.1324514895,3.9835270105,0,3.9835270105,100.162493927691,0.125516909683824,0,-3.32498032901188
"12356",2006-07-30,NA,4,0.005,0,0.1209785,-0.1324514895,3.9935270105,0,3.9935270105,100.162087034418,0.125202608793022,0,-3.31665440478432
"12357",2006-07-31,NA,3.97,0.004,0,0.1204828,-0.13522095328,3.95926184672,0,3.95926184672,100.271216042175,0.101028933039974,0,-3.41530715863166
"12358",2006-08-01,NA,3.99,0.004,0,0.1204828,-0.13522095328,3.97926184672,0,3.97926184672,100.269852894673,0.100521155784134,0,-3.39814162748448
"12359",2006-08-02,NA,3.99,0.004,0,0.1204828,-0.13522095328,3.97926184672,0,3.97926184672,100.269852894673,0.100521155784134,0,-3.39814162748448
"12360",2006-08-03,NA,4,0.006,0,0.1214742,-0.12968214488,3.99779205512,0,3.99779205512,100.055229107706,0.15008284366156,0,-3.24384417928679
"12361",2006-08-04,NA,4.01,0.005,0,0.1209785,-0.1324514895,4.0035270105,0,4.0035270105,100.161682173819,0.124889878022218,0,-3.30837007350322
"12362",2006-08-05,NA,4,0.004,0,0.1204828,-0.13522095328,3.98926184672,0,3.98926184672,100.269176446485,0.100269176446485,0,-3.38962340592357
"12363",2006-08-06,NA,4,0.004,0,0.1204828,-0.13522095328,3.98926184672,0,3.98926184672,100.269176446485,0.100269176446485,0,-3.38962340592357
"12364",2006-08-07,NA,3.98,0.003,0,0.1199871,-0.13799053622,3.96499656378,0,3.96499656378,100.378397206118,0.0756621084468223,0,-3.48021830537093
"12365",2006-08-08,NA,3.99,0.003,0,0.1199871,-0.13799053622,3.97499656378,0,3.97499656378,100.377445262638,0.0754717633553667,0,-3.47146303162533
"12366",2006-08-09,NA,3.97,0.003,0,0.1199871,-0.13799053622,3.95499656378,0,3.95499656378,100.379353963475,0.0758534160933061,0,-3.48901785361136
"12367",2006-08-10,NA,3.97,0.003,0,0.1199871,-0.13799053622,3.95499656378,0,3.95499656378,100.379353963475,0.0758534160933061,0,-3.48901785361136
"12368",2006-08-11,NA,3.95,0.003,0,0.1199871,-0.13799053622,3.93499656378,0,3.93499656378,100.381282066625,0.0762389484050316,0,-3.50675112375307
"12369",2006-08-12,NA,3.9,0.003,0,0.1199871,-0.13799053622,3.88499656378,0,3.88499656378,100.38618917607,0.0772201455200537,0,-3.55188309576621
"12370",2006-08-13,NA,3.89,0.002,0,0.1194914,-0.14076023832,3.87073116168,0,3.87073116168,100.497808747628,0.0516698245489089,0,-3.6365284087285
"12371",2006-08-14,NA,3.88,0.002,0,0.1194914,-0.14076023832,3.86073116168,0,3.86073116168,100.499098163354,0.05180365884709,0,-3.64594768258218
"12372",2006-08-15,NA,3.85,0.002,0,0.1194914,-0.14076023832,3.83073116168,0,3.83073116168,100.503006802272,0.0522093541829984,0,-3.67450056866607
"12373",2006-08-16,NA,3.83,0.002,0,0.1194914,-0.14076023832,3.81073116168,0,3.81073116168,100.505646751305,0.0524833664497676,0,-3.69378558465259
"12374",2006-08-17,NA,3.82,0.002,0,0.1194914,-0.14076023832,3.80073116168,0,3.80073116168,100.506977144668,0.0526214540024441,0,-3.70350420306447
"12375",2006-08-18,NA,3.82,0.002,0,0.1194914,-0.14076023832,3.80073116168,0,3.80073116168,100.506977144668,0.0526214540024441,0,-3.70350420306447
"12376",2006-08-19,NA,3.8,0.002,0,0.1194914,-0.14076023832,3.78073116168,0,3.78073116168,100.509659044666,0.0528998205498241,0,-3.72309567383924
"12377",2006-08-20,NA,3.78,0.002,0,0.1194914,-0.14076023832,3.76073116168,0,3.76073116168,100.512369469967,0.0531811478677076,0,-3.74289552399484
"12378",2006-08-21,NA,3.79,0.002,0,0.1194914,-0.14076023832,3.77073116168,0,3.77073116168,100.511010663285,0.0530401111679605,0,-3.73296934426071
"12379",2006-08-22,NA,3.78,0.002,0,0.1194914,-0.14076023832,3.76073116168,0,3.76073116168,100.512369469967,0.0531811478677076,0,-3.74289552399484
"12380",2006-08-23,NA,3.77,0.002,0,0.1194914,-0.14076023832,3.75073116168,0,3.75073116168,100.513735522206,0.0533229366165549,0,-3.75287463303426
"12381",2006-08-24,NA,3.77,0.002,0,0.1194914,-0.14076023832,3.75073116168,0,3.75073116168,100.513735522206,0.0533229366165549,0,-3.75287463303426
"12382",2006-08-25,NA,3.77,0.002,0,0.1194914,-0.14076023832,3.75073116168,0,3.75073116168,100.513735522206,0.0533229366165549,0,-3.75287463303426
"12383",2006-08-26,NA,3.79,0.002,0,0.1194914,-0.14076023832,3.77073116168,0,3.77073116168,100.511010663285,0.0530401111679605,0,-3.73296934426071
"12384",2006-08-27,NA,3.8,0.002,0,0.1194914,-0.14076023832,3.78073116168,0,3.78073116168,100.509659044666,0.0528998205498241,0,-3.72309567383924
"12385",2006-08-28,NA,3.78,0.002,0,0.1194914,-0.14076023832,3.76073116168,0,3.76073116168,100.512369469967,0.0531811478677076,0,-3.74289552399484
"12386",2006-08-29,NA,3.78,0.002,0,0.1194914,-0.14076023832,3.76073116168,0,3.76073116168,100.512369469967,0.0531811478677076,0,-3.74289552399484
"12387",2006-08-30,NA,3.79,0.002,0,0.1194914,-0.14076023832,3.77073116168,0,3.77073116168,100.511010663285,0.0530401111679605,0,-3.73296934426071
"12388",2006-08-31,NA,3.78,0.002,0,0.1194914,-0.14076023832,3.76073116168,0,3.76073116168,100.512369469967,0.0531811478677076,0,-3.74289552399484
"12389",2006-09-01,NA,3.8,0.002,0,0.1194914,-0.14076023832,3.78073116168,0,3.78073116168,100.509659044666,0.0528998205498241,0,-3.72309567383924
"12390",2006-09-02,NA,3.79,0.002,0,0.1194914,-0.14076023832,3.77073116168,0,3.77073116168,100.511010663285,0.0530401111679605,0,-3.73296934426071
"12391",2006-09-03,NA,3.8,0.002,0,0.1194914,-0.14076023832,3.78073116168,0,3.78073116168,100.509659044666,0.0528998205498241,0,-3.72309567383924
"12392",2006-09-04,NA,3.81,0.002,0,0.1194914,-0.14076023832,3.79073116168,0,3.79073116168,100.508314557223,0.0527602701087784,0,-3.71327409716961
"12393",2006-09-05,NA,3.82,0.002,0,0.1194914,-0.14076023832,3.80073116168,0,3.80073116168,100.506977144668,0.0526214540024441,0,-3.70350420306447
"12394",2006-09-06,NA,3.46,0.002,0,0.1194914,-0.14076023832,3.44073116168,0,3.44073116168,100.560021617922,0.0581271801259667,0,-4.09099786370032
"12395",2006-09-07,NA,3.82,0.002,0,0.1194914,-0.14076023832,3.80073116168,0,3.80073116168,100.506977144668,0.0526214540024441,0,-3.70350420306447
"12396",2006-09-08,NA,3.84,0.002,0,0.1194914,-0.14076023832,3.82073116168,0,3.82073116168,100.504323322019,0.0523460017302182,0,-3.68411783932233
"12397",2006-09-09,NA,3.84,0.002,0,0.1194914,-0.14076023832,3.82073116168,0,3.82073116168,100.504323322019,0.0523460017302182,0,-3.68411783932233
"12398",2006-09-10,NA,3.88,0.002,0,0.1194914,-0.14076023832,3.86073116168,0,3.86073116168,100.499098163354,0.05180365884709,0,-3.64594768258218
"12399",2006-09-11,NA,3.88,0.002,0,0.1194914,-0.14076023832,3.86073116168,0,3.86073116168,100.499098163354,0.05180365884709,0,-3.64594768258218
"12400",2006-09-12,NA,3.87,0.002,0,0.1194914,-0.14076023832,3.85073116168,0,3.85073116168,100.500394276073,0.0519381882563684,0,-3.65541587843772
"12401",2006-09-13,NA,3.88,0.002,0,0.1194914,-0.14076023832,3.86073116168,0,3.86073116168,100.499098163354,0.05180365884709,0,-3.64594768258218
"12402",2006-09-14,NA,3.88,0.003,0,0.1199871,-0.13799053622,3.86499656378,0,3.86499656378,100.388187569443,0.077619732656786,0,-3.57026284352098
"12403",2006-09-15,NA,3.13,0.003,NA,0.1199871,-0.13799053622,3.11499656378,0.1199871,3.11499656378,100.481651774338,0.0963082924354673,3.85191757176122,-4.42987763853423
"12404",2006-09-16,NA,2.19,0.004,NA,0.1204828,-0.13522095328,2.17926184672,0.1204828,2.17926184672,100.492742682398,0.183548388461001,5.52860594431726,-6.20489701517606
"12405",2006-09-17,NA,2.18,0.004,NA,0.1204828,-0.13522095328,2.16926184672,0.1204828,2.16926184672,100.495014158675,0.184394521392064,5.55409206049395,-6.23350074056107
"12406",2006-09-18,NA,2.17,0.005,NA,0.1209785,-0.1324514895,2.1635270105,0.1209785,2.1635270105,100.299186904928,0.231104117292461,5.5917258907732,-6.12201691299384
"12407",2006-09-19,NA,2.17,0.005,NA,0.1209785,-0.1324514895,2.1635270105,0.1209785,2.1635270105,100.299186904928,0.231104117292461,5.5917258907732,-6.12201691299384
"12408",2006-09-20,NA,2.17,0.005,NA,0.1209785,-0.1324514895,2.1635270105,0.1209785,2.1635270105,100.299186904928,0.231104117292461,5.5917258907732,-6.12201691299384
"12409",2006-09-21,NA,2.18,0.006,NA,0.1214742,-0.12968214488,2.17779205512,0.1214742,2.17779205512,100.101384559412,0.275508397869942,5.57786037075549,-5.95475332803775
"12410",2006-09-22,NA,2.18,0.006,NA,0.1214742,-0.12968214488,2.17779205512,0.1214742,2.17779205512,100.101384559412,0.275508397869942,5.57786037075549,-5.95475332803775
"12411",2006-09-23,NA,2.19,0.007,NA,0.1219699,-0.12691291942,2.19205698058,0.1219699,2.19205698058,99.9061620843699,0.319334764653237,5.56417561589698,-5.78967246492014
"12412",2006-09-24,NA,2.19,0.008,NA,0.1224656,-0.12414381312,2.19632178688,0.1224656,2.19632178688,99.7121648149299,0.364245350922119,5.57594068098597,-5.65235084683804
"12413",2006-09-25,NA,2.19,0.008,NA,0.1224656,-0.12414381312,2.19632178688,0.1224656,2.19632178688,99.7121648149299,0.364245350922119,5.57594068098597,-5.65235084683804
"12414",2006-09-26,NA,2.19,0.008,NA,0.1224656,-0.12414381312,2.19632178688,0.1224656,2.19632178688,99.7121648149299,0.364245350922119,5.57594068098597,-5.65235084683804
"12415",2006-09-27,NA,2.19,0.011,NA,0.1239527,-0.11583720918,2.20911549082,0.1239527,2.20911549082,99.1346993446275,0.497936846023243,5.61096513582412,-5.2436013264749
"12416",2006-09-28,NA,2.2,0.012,NA,0.1244484,-0.11306857952,2.22337982048,0.1244484,2.22337982048,98.9484558479553,0.539718850079756,5.59726227852213,-5.08543697655716
"12417",2006-09-29,NA,2.19,0.011,NA,0.1239527,-0.11583720918,2.20911549082,0.1239527,2.20911549082,99.1346993446275,0.497936846023243,5.61096513582412,-5.2436013264749
"12418",2006-09-30,NA,2.17,0.009,NA,0.1229613,-0.12137482598,2.18058647402,0.1229613,2.18058647402,99.5145125338468,0.412733001292452,5.63890959909129,-5.5661551342305
"12419",2006-10-01,NA,2.18,0.008,NA,0.1224656,-0.12414381312,2.18632178688,0.1224656,2.18632178688,99.7108482878441,0.365911369863648,5.6014444321467,-5.67820408985449
"12420",2006-10-02,NA,2.17,0.008,NA,0.1224656,-0.12414381312,2.17632178688,0.1224656,2.17632178688,99.7095196621147,0.36759269921517,5.62718255812566,-5.70429491945555
"12421",2006-10-03,NA,2.17,0.008,NA,0.1224656,-0.12414381312,2.17632178688,0.1224656,2.17632178688,99.7095196621147,0.36759269921517,5.62718255812566,-5.70429491945555
